engine_rpm,engine_temperature,fuel_consumption_rate,engine_load,date
2698.857364323203,93.13958064685897,8.1201071569334,71.4527525587672,2023-09-23
2065.2847715790376,97.19778710792849,12.787879160652508,55.4079706362288,2023-12-17
5075.182549420419,102.36841715528732,5.054609450318331,41.9799446518433,2023-06-29
2526.467964145382,103.19095696117151,12.490836413359663,46.45803120276075,2023-10-09
2117.046352311856,107.59682542456893,13.103984301231062,67.17373190208691,2023-09-24
3530.5588490545415,92.80528366686868,14.01362243842069,37.59904783980885,2023-08-02
1360.9908148637182,88.80232730058185,11.268818032304836,40.067740062571644,2023-08-04
4931.863696071814,99.18992800369526,8.334553282722412,29.647060175471044,2023-12-13
1002.5734758707624,92.47183697838591,9.272347325488706,43.94314418078015,2023-08-06
5929.189457642793,97.83795361846934,14.697360822874293,25.190907934969154,2023-04-22
4770.12175420195,92.5995739536785,13.811868264358523,39.26206645934669,2023-06-18
1673.064680284531,84.58987360034523,9.63525909099442,42.40876285687142,2023-04-14
629.819432467453,94.08280254976876,14.430630071109224,35.32874794544793,2023-10-22
5003.491713656104,100.72753465823098,13.22954875406459,26.08148714809929,2023-04-12
4417.029656777133,103.9785142300295,14.010898616597947,51.30003455369331,2023-03-02
4536.638707421332,94.7997883038964,11.82977234575921,71.90487018532825,2023-03-25
4764.859872104107,84.95713670631203,13.57654043461995,40.138684748028226,2023-07-13
999.841119364088,92.44063128948295,13.917661413343257,34.20809428520832,2023-07-11
2535.7149341390723,103.58881786525095,5.920165845406714,37.1022930614302,2023-09-07
1225.6929214357006,92.38577811851218,14.652169766606585,71.71323087825421,2023-11-25
5260.758499728205,100.89592380812667,8.336130987640633,51.66845537646786,2023-10-30
3965.809884868813,95.21641045034269,9.398995095833556,27.847421076246484,2023-07-15
2386.8493342043057,87.2366937532819,12.919037591928152,62.553298943327746,2023-03-12
943.2150915445277,103.88451524069222,11.648963055724977,29.262135994006968,2023-03-01
2279.3045372645756,82.52640362212061,13.930599124360572,23.6146641765342,2023-08-30
2355.989938944434,95.74670848265451,9.005737507767721,35.34109258987503,2023-07-09
4539.8733630255465,86.26673102730214,8.732881636761586,30.085410771005954,2023-02-06
4042.8103453181507,82.01196885624127,5.316888495413197,56.299848462480085,2023-08-15
5390.948809912164,95.08801811249747,9.62725376669658,49.07398444040251,2023-09-10
3149.960595874526,94.98686467804771,12.240707703291086,63.44387302957203,2023-03-15
1245.8089280668291,101.20702705027162,8.01178717626216,50.69426301561475,2023-11-30
4451.521851004173,102.34252079155715,9.627265136738414,45.14035611256326,2023-07-17
4708.239262531246,101.8337446607869,7.19397768485278,51.573121426264585,2023-02-14
3630.8968668752796,92.28676198750264,12.727878058714607,46.069166785266674,2023-10-28
4763.222771754629,98.95069361679688,5.605115613411471,22.225213634842373,2023-03-27
3266.49622036771,97.30835727931881,12.053830550004982,60.841946779774396,2023-06-16
3422.757278662768,92.64685268350759,8.789400117449835,77.72781957286733,2023-06-10
2908.721499136168,97.9163808255798,5.415960693871208,45.32201342216278,2023-05-16
737.263284418114,108.41743630118788,13.534695872917858,45.423979026082804,2023-11-29
1182.6137057638439,85.78681231044132,9.877218631811651,22.746132718234794,2023-04-23
769.7176027083649,107.17316287356579,10.993189696161291,73.42274508120491,2023-01-01
4036.616220824414,81.60366541949595,12.320306915244569,75.74728324777578,2023-08-11
2297.5222978121637,89.25167638704983,11.550744330011888,68.78834708084858,2023-02-17
3346.2817322893948,88.64435745834585,12.308568708146115,26.3807282925114,2023-09-09
5500.858959200902,98.79095323642717,12.622816845778576,74.01342086923634,2023-08-31
1946.1780374039247,83.93674855331871,10.89151530564611,21.43733980370245,2023-06-13
2816.0677843924004,106.47042835519261,8.656378309077567,46.67445939417853,2023-10-06
4679.976148132462,104.85654225395123,7.431421497163426,50.03741924608367,2023-07-22
1835.5100936547612,99.56197459055834,14.029032366527872,70.04012606158034,2023-10-07
1015.6915130754821,93.75241495376594,14.699248446382203,65.05155280723827,2023-06-15
2164.6578457343476,107.98868126426235,8.576627550982089,67.82581378999315,2023-11-19
1470.594951171624,104.92239664161667,6.123107290723002,72.07405697344248,2023-03-10
5620.367322649895,94.97945444243734,7.225373271164313,48.56425522956354,2023-07-21
4963.850049647852,101.05620063362935,11.706673459871896,66.8151412110303,2023-07-02
4020.380285156287,97.00789856539053,6.729333699583307,24.081985664326336,2023-04-11
5305.887187013675,97.63826715164794,12.801222730609881,46.672785365032325,2023-05-04
4939.8292152552185,89.92928208312414,14.230302398747135,21.807960492178466,2023-10-20
1607.4783179845936,93.8625381387469,14.636515150788473,74.91890391911565,2023-07-07
5419.81859184588,82.34364292369233,5.093255059748907,77.50482691717525,2023-12-04
3512.4481063445137,90.72046074993777,14.581541649544166,25.036343617289766,2023-02-26
4960.176837885938,100.87485546086455,12.401944191296177,51.957598664465635,2023-03-27
5438.893019586863,108.5964809151856,5.840502322638023,39.50837638021215,2023-10-20
2317.218764848065,108.89192338289061,9.152404687787264,40.55205707977268,2023-08-02
1194.2803924494547,96.67168607374674,12.000454745795091,47.042003682529085,2023-05-20
1830.8498777264851,98.19866755428745,14.566854926610493,27.50395791527304,2023-10-04
2906.382058581784,85.57163556502903,6.641413936113926,30.84621192703476,2023-10-10
5017.279735981463,100.85924324280592,6.27733281926954,54.64211960767668,2023-02-12
5247.945149584255,82.1197637802316,9.723470532618785,21.125354566249296,2023-09-17
637.5415048684298,88.54057057398333,14.680988937384893,55.98806132085204,2023-06-15
3358.035433918855,100.05090041856326,14.713792152580105,39.13503126720016,2023-10-16
2854.0194170034065,89.30930394630468,7.279147410529093,69.9323848882401,2023-09-02
1799.3821765419434,81.49540622343363,8.193471479714574,56.000390463721025,2023-07-12
1247.272983601887,104.95611228052891,14.080319856446545,62.485472042730315,2023-10-05
2423.121925579591,89.30990021403689,12.348414908520642,26.86551087427672,2023-02-16
5691.712401127604,81.89315674576035,14.723164286576182,35.95174188090131,2023-06-28
2345.2958329120784,82.24364493508595,13.931483630155544,79.8001765383222,2023-02-13
3401.469357414177,87.55276396366261,7.1509605031374335,46.019134814553425,2023-06-24
4396.302378033961,85.3404784166458,12.597268594126835,41.53191231945257,2023-10-17
2563.5998528481878,103.22900353340452,5.4856523156011665,72.43132153863645,2023-12-23
5847.623246693188,89.65052140001103,13.178327787414739,21.98447653178809,2023-05-10
5797.215392687401,104.14087355119497,11.015567624446081,52.08640170056717,2023-08-19
1959.6243974569663,85.21537993469458,14.561009626364617,32.61543282715546,2023-08-04
3285.1419318188814,94.78637538632252,14.600324554690784,42.089167487225794,2023-06-28
2224.742873010556,100.64111400659387,5.508151090243553,31.986624312219682,2023-03-28
2138.138669638325,99.55972561597565,6.605214855557678,22.269365572922464,2023-01-05
799.1895157144771,98.03388229790806,9.842070473186915,44.9907280381134,2023-08-09
3891.647403491443,107.7446480579351,13.794935249461492,67.35218127170538,2023-02-17
3314.466725435852,86.85575443120233,13.144451422960564,77.11726595761345,2023-11-23
877.9852567499424,94.81157613386316,14.643700263517786,57.43117847660074,2023-12-06
2104.6909068777018,106.51977650217226,11.180841171113407,43.33022554116329,2023-06-01
5504.6357842199295,82.33681296785471,7.565635195616206,66.19131641283813,2023-10-28
1893.634209601651,81.67664804759225,5.251066395051773,50.31343900575325,2023-06-27
1382.4323092926047,86.99906862674874,7.229264907205489,42.05721679343969,2023-09-19
3243.0449054988403,98.99063658614055,11.752731979536247,30.745381553178483,2023-05-02
5922.512452197244,87.7963887934942,14.26274823343013,67.76779906022344,2023-11-05
1907.0984661621023,85.70719651426397,8.209036673082649,50.025547431020996,2023-11-10
4229.531955991744,93.76406946074876,13.757043302892955,77.82822447866377,2023-05-21
4712.745922775075,98.40794206308234,8.948982483411566,68.1145760209232,2023-03-11
1883.2427375589582,87.45673121050221,8.082712493685502,45.20096714853662,2023-07-19
4532.368282504041,89.02073560171226,10.08844242805818,64.45100245204743,2023-05-30
2586.0289166839675,98.40677914434542,9.422734924096153,47.203489571124265,2023-05-29
4014.4514852053294,108.37215265968358,14.137998685170182,24.79194370485588,2023-09-01
4021.0604381088315,100.24225182314265,9.682569474081266,51.00086309349312,2023-05-29
3493.1832940036957,103.4871243075368,7.773353872230755,71.94371717204898,2023-06-13
1087.564758293805,91.00430284266406,13.425655775019036,71.32647911102097,2023-05-31
5110.633476181885,88.16763078153399,14.987495116595667,54.49801481839848,2023-11-20
2332.2123508473733,93.62803229607867,11.48171419181324,42.801412184891,2023-02-28
1607.199956159213,104.21398486135021,7.504613689363586,20.606036138622308,2023-08-14
820.1857643957252,93.68898925371667,7.3881507701317926,38.68458673637076,2023-10-30
3790.821893216506,105.40176226369583,5.577066962152598,79.38851463846404,2023-03-31
4258.847553948325,109.66315942085382,5.772930385140849,63.58946199757966,2023-11-07
689.5742762104232,82.1607999719101,14.149830951827624,63.055313829503774,2023-11-05
3365.3025148161173,81.36230468251111,5.964871070495505,65.66500341990567,2023-10-11
1823.0771860688649,84.48769108740086,9.843438482767787,57.20680300051666,2023-03-12
4083.9330682110294,91.53109027203038,11.981217796931782,55.15151943050048,2023-12-13
1541.5787166269538,83.93126627436297,13.503547827736032,47.21715532174487,2023-09-28
4331.063785753317,106.11993432856268,6.7127095025372725,46.63603962018122,2023-03-15
2688.370870022902,80.69438753081191,9.377786791253568,72.25090732623192,2023-05-21
5658.341939178366,89.47378149007467,7.514801950137775,43.60737570180683,2023-09-15
1342.6130983883636,85.54083888482616,7.558230899666016,70.4175070440633,2023-09-30
2441.758295671396,107.94617990472597,8.03839307486676,70.26406553749622,2023-12-26
1212.7570146991811,100.08443014670084,10.871162144184673,66.25389196049066,2023-08-21
5593.345538704239,107.36090769354124,5.165774716855882,22.25854399180677,2023-06-24
5337.632508257298,109.1698613093118,9.087662863155279,28.878334664217185,2023-06-02
1992.8847896618404,94.91294731032107,6.868301352327926,38.8823085311909,2023-09-09
4163.913848584567,87.02957324144079,14.671185085126348,70.8520005355689,2023-10-24
5012.999881086565,85.81186358589768,10.827291592503103,72.39556288136995,2023-12-11
3598.0843826370965,86.68756585057521,13.680954688303226,22.49343766132953,2023-07-11
3460.113123122435,101.25779922866009,6.95689986769612,39.48347318771593,2023-08-23
1906.0023708624392,81.21337184369003,13.100156993237878,71.02305227828424,2023-04-28
1102.7549461518556,81.54083219098145,9.147824613052332,34.9815949421143,2023-05-01
5444.965092947965,98.2442882714945,6.776946888494024,78.56019839582791,2023-11-11
5462.257508681984,99.2617144021222,12.612452023882328,49.35822599456164,2023-06-12
4018.7478692756467,99.9578877296738,12.620110976152809,76.23876136390459,2023-10-21
2430.760871662984,91.15641513765773,14.958879068640611,45.729583661915775,2023-11-09
2485.731702908369,104.1783466614246,12.80937261798164,39.427935625257795,2023-03-10
4520.160665899293,96.00873763179852,6.452672479271278,41.74461051253117,2023-04-22
5444.395403743916,83.16396890028258,8.225447417857282,73.05803495184038,2023-09-15
5390.266691031634,103.91297921202036,9.51726917291146,39.84136317729996,2023-10-12
4811.327947631169,108.59203358811375,6.2665280570979505,60.16077328758262,2023-03-02
4066.9708892331537,81.80108939007076,12.88038974447814,48.190560927475076,2023-11-02
1054.3558109732637,91.74054016101739,10.266985379125865,76.50027132361086,2023-10-22
1472.7950561109144,94.62548134504243,14.444495690957535,29.56180832426846,2023-02-05
5452.192618046228,84.39412280234951,10.893081445258202,45.719409806110534,2023-11-19
3874.7169221617855,106.03126843348632,10.22899083738254,27.478028714187317,2023-11-23
649.6640787298,88.52448934670132,5.714251529328643,54.68836051761135,2023-11-06
1147.9463314765735,103.4902561981448,6.493459049445778,44.17395148028464,2023-04-20
4182.909553183501,100.12983446084948,13.495260767641511,23.656233949064998,2023-06-25
627.332552769581,97.9413746740107,14.906759778258083,70.99028658600518,2023-04-17
1468.3634776544927,85.76428546089663,9.151791358982695,42.530886971986334,2023-03-23
3563.1624625795653,86.62110561652717,13.100860837249291,49.61784445702783,2023-09-13
4336.234067540543,81.42045214239708,11.275857663306518,44.4508001290147,2023-07-17
4120.590801314043,87.22137289346799,14.590592736717136,49.31916070699797,2023-06-07
1811.054271087023,90.36330828381543,7.381372354440932,20.97951186008605,2023-05-28
4445.7677952766935,104.99435911587275,10.44835743007943,68.92757175847849,2023-07-19
1881.1450724827205,90.99178000144416,9.087958183425956,39.93848071676862,2023-05-14
2357.158370060046,102.6386534829682,10.417159759430152,63.46770586556861,2023-10-19
4631.053587637331,93.18326843886463,7.688580834188552,23.893207722867903,2023-06-29
4108.017654854959,103.54604935981665,9.97746162715744,51.429515149885475,2023-04-22
5185.806416668561,109.2881480131112,11.248041467247651,74.52751832424424,2023-06-08
4151.109618421854,87.1952467417274,5.812158839994921,43.89488213022125,2023-08-05
3668.866458011547,105.87024835891629,12.429872548076233,31.835540605041835,2023-11-02
1105.8437462716993,98.65472258917325,12.065229631604172,25.944869426905832,2023-07-22
2585.6653365209413,104.51882784765965,13.804576014514852,71.54527780928555,2023-08-28
2032.0927854813174,99.54757706803416,9.258565518099255,34.328373641577045,2023-07-14
1917.5440742470514,92.7184852182245,5.616691326147177,78.50426668991906,2023-01-31
5854.256995663206,86.84224818325372,9.61461129021687,34.86936699967447,2023-10-09
2722.727713200506,82.10105675993495,6.376091720619614,48.859459744567985,2023-11-03
5417.051397956412,96.06555093382151,11.474468135218178,47.47964790795002,2023-07-18
4008.1485803852197,109.70978283580597,5.471315241313058,23.720577161990445,2023-08-20
4891.981039124901,102.14125415042619,8.73996406227695,51.91036518904687,2023-08-18
3314.2403027680375,89.8203662419705,5.828428984874954,60.358458781312216,2023-11-01
3715.2809769823393,104.81614400260206,5.033664340716033,64.5281397974731,2023-02-11
3259.595546621865,103.06952000529219,14.605572239015919,51.35550537865575,2023-06-07
1654.3121341094402,88.4490738006037,14.961273480262802,68.75510990728115,2023-03-13
4501.241422412129,80.42922469382704,10.55502951531813,65.12585011063504,2023-02-05
2116.170757180621,83.54487915601848,7.389558499454839,31.638458725233257,2023-11-01
731.3062187298508,106.31918570936173,14.110990368086574,44.09610091391041,2023-10-16
4085.5503978987063,105.09689105914615,14.230365970761067,28.554911072522643,2023-10-22
1556.3976687980644,88.85627002635087,13.54508891170706,28.005419226255288,2023-01-12
5678.476355505737,88.55586278853261,10.44369984567382,62.7276412773927,2023-11-13
5751.214315813972,103.78594961307414,5.747021608960274,51.827547942655094,2023-10-30
5540.267707190422,108.13212409686267,5.884389275367978,56.05698850868615,2023-06-06
2598.8569813793997,103.374117703928,13.966197877126552,63.931056996355345,2023-02-15
683.4657292558841,98.16736031092285,13.758268474572294,36.634095929704806,2023-04-30
5612.920237973717,87.28014050995414,9.343972491812178,44.08171751915934,2023-12-29
2912.1944009134972,95.77243742285782,8.281546194764253,56.408185339017244,2023-05-29
5819.9360228358155,87.00535575779794,11.441239201441022,25.797738885101673,2023-06-21
5803.547876281966,104.24034260290321,13.06987948255525,69.98324487171541,2023-09-19
5206.2510595237445,91.60883238553211,12.31684942051821,40.60697745133256,2023-10-12
2190.0240171757628,105.01091650982079,11.156029380507064,59.52517904209037,2023-05-29
2679.5277344503966,91.44827653948175,7.3151104444483135,79.73389411140894,2023-02-26
5196.138026191027,104.72448215599674,7.625048692207152,48.52174672263893,2023-04-27
2311.3788278438997,89.99953445495726,12.240674813977018,32.902906957345934,2023-05-26
1515.2608321048995,93.2039811385301,13.02619852451031,32.98600392691087,2023-03-22
3606.726817275091,98.46465258027973,6.161351880995899,23.622572971158824,2023-12-16
5655.235780468217,82.10862842089756,6.872970477113061,66.02493805978762,2023-06-21
4358.560902044854,108.44621185446394,11.804702621773714,37.60588040552164,2023-01-28
3678.330318482571,97.2081735837141,8.889865874714012,30.363545752164946,2023-08-25
1124.75306636215,95.23460044072407,10.632928672710307,62.821762028931296,2023-04-08
3921.0390241755167,105.18181913359736,11.148149526556361,38.548198484848044,2023-05-24
5946.290790563022,105.97288189690482,12.76203467267332,56.02813685986334,2023-05-04
1356.4536822772297,95.66781213587048,13.057169507169075,45.069572830120336,2023-12-02
3398.9801227641783,107.81786977380912,7.800962452614565,40.0491637807862,2023-08-07
5337.814588410959,81.94213298229442,10.412967289221713,49.36577573233758,2023-05-29
4600.1505358727045,83.39677376753653,6.235239386218803,38.82759436233183,2023-08-24
4363.885001374447,97.9036469004332,13.420151686975487,72.23389514855103,2023-04-16
4393.41405353039,90.62197585380751,13.454479383331957,24.382418265507447,2023-12-28
2541.2522165866776,93.92675498567597,7.995057189994564,21.809217496814274,2023-04-04
2185.395959028264,89.842376536915,6.606202074220425,44.38358164301117,2023-02-17
4970.550239583974,92.14175934334807,5.700917782002666,30.37061809933894,2023-11-21
4974.612331267576,104.67939041438899,10.74976441911586,64.62358730137251,2023-10-06
5282.19052033256,97.80428599562914,5.9142810039987985,41.20603464338875,2023-10-29
5531.498983804945,109.92033647850495,11.805948446206,35.686262729725634,2023-01-01
3361.248953849064,103.60637593462889,11.781264010341463,41.56288779216977,2023-03-28
3308.187991310878,88.2099876230548,11.139874071316246,33.16903587860156,2023-12-27
4910.793966420586,87.93035353180089,13.765605018630945,37.97914873999072,2023-08-18
4109.805226199932,90.07694810351022,8.782806927291318,54.07911712222259,2023-02-01
4390.621137191598,105.29778441943228,14.022695826245776,71.84195275750525,2023-10-06
4897.280414954946,80.81862951951697,5.369253688461308,42.252161535006834,2023-07-13
5406.028845814858,86.90543836613773,6.127569879214075,39.24030663464782,2023-10-03
2425.1738469982934,107.147552610328,9.122055625184434,66.9073927186944,2023-03-02
2628.1479442556974,99.19689308249755,10.939930186885736,21.345583013477366,2023-01-14
1107.5024751406927,86.8054128650317,5.323756366393656,38.124579524709404,2023-10-15
3722.7127613793396,86.5743490469774,10.67434471424264,47.13024911265403,2023-09-02
794.0882785024073,105.87854305278292,8.073983164830313,56.03970061094651,2023-07-07
3114.229297915285,106.8127252483114,13.871468078118292,29.363691786721624,2023-05-16
3530.2810274209137,87.68393272886345,10.332845916687308,45.97126388331748,2023-06-11
2147.3227614927355,92.61531074229597,10.878939082174337,53.97802801291427,2023-05-25
3790.499607072658,105.03787215884951,14.456218111148832,50.615027508416134,2023-10-10
764.7013496708669,103.13022315829656,12.641710266545935,54.47306468279417,2023-08-14
801.6802192457578,104.41748319698253,9.382732661467656,59.743896047691315,2023-05-15
5042.043027562155,95.55194572363907,9.768796149560194,42.76236014789131,2023-08-26
2545.0294636208196,107.34647144915519,11.47923868559399,23.81814450655956,2023-02-09
1286.1267683201777,89.77854631863306,7.001992166505131,23.333376938375206,2023-04-23
3420.113604295944,84.70016403042554,5.886508404941226,71.52287882118937,2023-09-21
4757.965186732498,101.26196997694595,8.112365159456184,60.645153009712715,2023-05-28
1765.4335484829533,96.1806324802069,12.783827979362304,65.85108095103523,2023-09-26
3963.6085694226012,105.63757306428442,7.57323798769951,75.72827719581213,2023-08-09
1060.8763109663473,82.43477747374145,6.307592003359197,65.03266419833827,2023-05-23
879.0812943104816,105.310772103142,7.190225984622602,61.53807610487377,2023-03-21
3469.315010467999,88.79883959626467,11.789729120057064,59.34551233438408,2023-07-18
3519.429656694575,99.64567001504548,11.139480566935188,35.51440308054865,2023-03-25
4042.1214680903154,81.20386367234768,11.883149972964361,77.43764430485345,2023-09-16
4520.893202102372,98.28743888910802,8.21958122680382,52.52265848395817,2023-10-30
5869.601229097687,101.51815067562008,14.008561269332716,33.32443367711643,2023-01-30
3388.021880826455,91.06250643516861,9.517703573281455,32.589572664368184,2023-10-28
2343.964953882728,86.46232115786421,10.137130319269437,68.9159546896424,2023-05-14
4894.005451751,96.12892029810635,14.488079760021272,35.01251608737679,2023-12-01
2062.4941568152008,104.99572413306939,14.792772679449756,22.485583872550507,2023-09-30
2970.4456718104348,89.70642074889952,11.615427259165518,45.70473637007882,2023-05-14
1023.6644592482362,87.57407892563839,14.448131925757911,69.04102728397268,2023-12-14
736.8940144434705,88.36805925913063,10.415073863404434,44.866378471160566,2023-02-03
5798.301439260796,108.47396458749994,8.072829455667717,68.21285465611605,2023-08-23
5114.292650765911,90.77830747293679,8.150928559665413,69.63265854570201,2023-08-17
4358.260712905969,80.10812719664861,10.589405898823454,71.46242976736444,2023-02-27
2808.3458998370575,103.4504362387886,11.050361206551983,55.33399044596124,2023-10-12
1535.7893283825672,100.97824386006171,9.396170699197489,61.96824621034555,2023-09-30
1444.7600304238647,83.85704793808907,13.837714835118438,35.71154365019455,2023-07-11
1951.3116500888148,109.54712747404737,9.266961187135506,25.98187658098358,2023-03-05
3565.8239894130506,98.24186855915333,7.734236469976679,51.966831450805074,2023-01-29
4458.817982580336,95.02338472821805,5.079818783435398,20.634913555879656,2023-12-28
4165.065834275749,91.46657802868673,14.705692781576369,47.944271057142004,2023-06-19
2111.643043508091,106.96018266690913,13.243132831429444,26.125617204174546,2023-06-25
5756.272515581248,87.3189044425569,11.15559584685329,26.50521798830387,2023-12-22
4584.64335015715,88.57306700659706,13.305422539034614,72.24700495312695,2023-05-04
3593.5118835615635,83.672324200597,13.102892302509439,58.431091538362125,2023-02-05
3903.292029665502,102.7735728675278,14.318507802258251,58.71405791888287,2023-11-13
2865.8403371100653,97.8664784121756,8.86067683360375,44.26860052934963,2023-02-05
1937.7473433062503,98.27198507763495,10.548522420859408,44.795259436250795,2023-10-25
2522.2524647168125,86.55411293058391,5.986280237202459,38.186461568558656,2023-11-22
4692.368996507594,99.53505167381252,14.653154257189732,46.061511997524796,2023-01-14
677.7248386006817,102.96375341740591,14.851270692824999,55.22750368441142,2023-04-08
1226.7922587373478,90.73665592177068,12.890842479312017,31.195343462388777,2023-09-07
848.4142669174648,104.04041431885136,9.541209831483368,35.70100681507534,2023-06-03
819.9355325224387,90.46371765596064,9.965667509143577,49.685236170692086,2023-05-19
5219.487153659439,102.74415384527863,9.35366932987857,43.08681812153115,2023-07-01
4399.752440652128,81.01190322373157,7.933106365222304,69.1691908094032,2023-07-08
3160.538677071556,96.53493804420958,10.277914055487667,69.3012216246088,2023-04-18
1128.3044675154079,109.0857968191966,5.534450695005669,40.1595224498588,2023-12-09
3254.725725630895,109.43733802047171,14.918870619371683,47.04771680078956,2023-05-20
3156.7475622150546,88.45257735025221,9.240501351641408,78.59524988343102,2023-04-06
1535.290097514082,93.24197273241066,14.273665840371063,69.64856499716385,2023-01-08
2942.7989058850544,81.88933723959899,12.242714606600035,32.93962498841425,2023-04-16
2751.9255657458166,106.20023922813799,7.89942916863934,36.81373863324387,2023-05-04
3925.590529481969,97.05716459420643,7.220526181746024,25.008820294498193,2023-12-02
4029.5057146852764,91.55302036821551,14.956754337623563,60.669388557039795,2023-10-21
844.6416527690404,83.38311675467459,12.721263550540357,39.013718002059434,2023-04-17
2622.908118982945,108.40301856490667,7.496614741493409,52.195711227195005,2023-07-29
3979.6435448568764,95.90657143462981,5.674450481772606,66.08853691510284,2023-09-05
3316.9357963324737,88.48783787248712,11.969165453013787,70.16210404278134,2023-11-17
5225.0451424169405,90.50645390394529,8.030164568110763,39.521860644415135,2023-03-23
4156.945610742303,88.12091542766443,7.213308126277173,34.23481622446482,2023-05-05
