Time,Temperature,Speed,EngineKnock,CoolantTemp,ThrottlePosition,MAPSensor,OxygenSensor,RainSensor,VoltageSensor,CamshaftPosition
39,87.18344171569701,52.874444070301514,7,89.26554708684068,52.26217805123141,113.22036814271075,0.9069659309684062,0.8260218429113094,10.138356472616028,36.75682524161647
40,90.2765422196389,54.431856319356704,6,90.42318157476,28.253969848806104,101.82990631856177,-1.9919356595049036,-1.062756000766522,10.886910737500731,40.31644928424237
41,87.80392823490347,68.92089394293222,8,92.16209212673137,79.06864276032312,116.04881278767772,3.0701179088257216,-1.7809194535547617,6.819995441666276,39.63361362912477
42,88.58808794587875,51.16713394106451,4,94.53094540556239,57.41830895134502,119.13078336799646,-0.721031765397292,3.8472782512587127,10.180250614152039,43.28057753945723
43,88.51873498504612,61.037660094619824,4,89.06195130976641,29.588742782768406,116.41414171340291,0.9112227293523465,0.8450456306205384,11.03734164913061,44.37709317477323
44,86.48509655343966,26.571942415714666,9,91.64562224969707,84.3692714286251,94.40866510834132,0.5652259614533708,-1.1317388735181657,16.572909737662172,43.217289432586036
45,87.24956327700136,37.48774422936546,4,92.13258332952635,61.856116817519315,116.18182855454342,-2.274465399253913,-2.2886311969325153,12.449149767311164,46.89970291742183
46,89.43800545489836,62.39767625159626,7,94.74615841555604,8.668627387504579,93.65122953002205,3.369889853024611,0.5675013361819823,14.047890327684465,46.27952890058043
47,87.30073197461998,56.975634001459085,5,90.91129035193886,13.287651863806271,115.30274557750508,-0.9622279048879887,3.1707162159252382,14.153497691827816,44.627945539351394
48,94.65048249023408,21.363536146594708,4,87.8732857844612,61.70662425584621,104.10018490663997,2.8150953224480846,-1.1116797845605348,9.025589460461793,51.18391523470251
49,93.15017137308568,24.513357178321403,3,90.77647283146179,86.66530583591032,82.91422727598962,-0.9718511616649899,0.003243739930579803,8.551566289335089,47.462144671458255
50,87.40691207610517,55.56256366943617,3,90.09780514166818,85.9069431964857,80.2272057720698,-1.270885514560956,2.7052254284103396,11.00188404640327,51.413903274274894
51,88.30757552694585,30.73651524942472,5,91.35544038525357,13.616916749857321,80.58878862360923,1.020866797426065,1.2065289266514925,10.926436565944451,51.83036458685159
52,93.14837851937216,62.564870608330295,4,89.03283232644351,97.30103937499132,111.42588190834815,3.061470045966573,-3.7447905114795725,9.851911426661273,54.494163110446
53,91.30027682516376,33.21934286857437,7,85.9915730679809,63.9205972235643,118.41469878675626,-1.4890776515803257,2.4819827407251562,14.313342435255432,55.050791977415564
54,92.87879711550077,52.57926783295658,3,88.00310467994214,19.060351287487542,109.95191424667001,-1.8310034592846105,1.436823616585778,12.794145889118443,53.74679505559873
55,89.34411553611463,62.010147216835115,6,90.04956165789508,84.41571413420122,101.85614543445992,-2.5361177335826715,1.0886966314614939,12.499473600421581,51.600038182344406
56,89.20972785331658,69.12721616296295,2,92.2939365948091,71.29809199579591,112.45231339472099,1.0407594221045475,4.3114763198106525,12.14035994563976,57.958834007630166
57,86.56849343034735,69.0441501352353,4,88.30195170512795,86.13719302714298,113.2567165025838,-3.3938672909943772,2.0452173309890616,11.042047853725252,57.17309780352366
58,88.30405676687238,61.83494967547157,7,90.72055767442913,3.2450386429798472,114.28494602574573,0.7656963120818046,-2.7692399658920133,9.895200017493039,57.746255545260865
59,90.80693431318514,22.11018275046563,7,86.43002319008794,9.549399056354769,80.3908866292484,1.333325185741746,0.7905351515793217,11.707217442969103,61.652638128652285
60,89.00482859566243,64.88259268731963,8,90.25494573102675,69.02177679216945,116.6319890470474,1.295409943542847,3.9354415264626907,13.072446780302847,57.71941027124814
61,89.06066923979944,63.08994313232718,4,88.43405899075864,60.503996294576766,93.9491388928229,3.7289379489242243,-1.0891529469073435,9.090346304511765,60.111597766735514
62,92.31406017029238,49.48840560804834,2,92.96307335423796,7.250646340532041,99.71156455406737,-2.327063591411336,-0.1606151110570177,13.825863252934088,63.35209449430747
63,89.29840675222485,47.98893246161941,4,89.65770874902675,31.448299517867373,116.58011274410516,-1.2725192812068453,2.876830690480312,9.491508409081908,61.72207704008847
64,91.8032871968755,57.22792762283891,4,92.36022912430722,92.95814454557565,115.1862363748605,1.1085711336647943,0.011604966469420074,12.243376579093995,66.50169672189092
65,89.77731461603825,21.774368101954433,4,87.41470065033896,82.92124993990157,90.1745416137721,0.6971381972003428,-1.920182410867957,9.78401670603355,62.15519420884983
66,89.55451893119823,46.62479514472987,10,94.51896836172553,46.19534347440647,97.05156506362019,-2.2389349196603314,-2.036540190726058,13.338194900089798,65.81278060285007
67,88.28723363059562,44.608633078663296,3,88.8121599487509,86.24632150406694,110.50569038546172,2.9905759811176313,3.026488855525508,11.101333960070946,67.4790570658651
68,95.95745478121128,35.49472973689633,4,90.89647697485047,56.56972558304988,85.93995954793562,-1.0477555199430575,1.7442767446305458,11.190365429729441,69.53700443980371
69,93.16291181015117,50.2338790689043,3,88.47256321429997,12.48371528824812,80.56861173728443,2.4095253786915305,-3.040870721348143,11.490435173477923,74.17813018440287
70,92.63697670226162,51.402737256072186,4,90.58456837592365,34.42071351850689,105.07056846083388,1.3817858463585821,-0.3020854314020427,8.223333903842708,67.81570431417504
71,89.8110791137348,56.09009004565921,4,92.24375416885081,5.906432885421187,84.3281293705624,-1.6529760597639884,-4.237463222998372,9.95017822662254,71.4908396255839
72,89.8041412269278,57.09762162693173,5,88.89317604379214,19.821639555354487,98.36946595544367,-2.7757677457848313,1.4354774959728824,12.504462642675621,72.99807573871398
73,92.81296783443261,48.02457737282326,4,89.5854507265221,40.62494658731309,112.30808830449575,-2.7879701470266793,-0.7685302805897428,11.010655316060898,71.86026698787103
74,91.12683221187305,69.07027017972048,10,89.82919040543027,70.89965034032842,116.73179838212491,0.20195505709724454,-2.373749083389329,10.558901174427364,74.02493068900341
75,91.40581701885283,39.268878075835886,5,93.20962935016101,13.38734487698302,118.12550495991647,1.393175933275914,-1.0600960541924394,11.719604067166104,74.39621022947875
76,90.60821098453721,26.1414504605726,6,91.36260100831544,57.986581520430555,104.01225406426408,0.9090539339774943,-2.8757579036273455,16.418522017285408,79.15009986712016
77,91.68180353185417,44.86498269215184,4,87.77480501103483,78.27286840392134,89.23655861501388,2.033812356096968,1.7490335781656712,9.888163240834832,76.05814543857758
78,92.9228662073594,24.227258565923048,6,88.14971898692085,92.63979158881807,82.64558543536768,-0.3610115103822081,-1.1461363744509507,12.641763243486391,72.62503514861255
79,89.61668769317535,34.75278039838734,7,90.49595638692192,29.014836003721577,98.32588313134332,2.0071379890898897,1.626188604715073,13.60594476758601,77.83073007880581
80,89.30582445066595,35.212827033860535,3,86.08867467972935,94.18315871943481,101.98221576156982,-3.787619462405408,0.4087314059671413,15.010350508917702,78.34914079562556
81,90.54063320733623,55.06282878632804,5,87.95624829707461,30.837484792825453,83.77158997450631,0.6512531330352365,2.60605791650141,15.659427711957349,79.80518958744726
82,92.77396063396333,60.016576080739554,6,93.63180280460064,13.680585665781885,113.77867009086063,0.9636389948412332,-2.54096426766134,10.592330034570331,83.03317299870609
83,91.56454321043726,29.493902849217434,5,88.12326012755508,60.7885761565848,116.17726961468304,3.24272505315587,1.6340588018404283,14.825211172420977,86.11727043242196
84,91.81648831829258,67.55388321313124,6,89.478646515311,48.77871413313174,117.43918342343326,-0.7185811397340576,-0.6012605805285663,13.615597308061009,86.90927278097344
85,88.98200056494026,28.987356470741382,5,87.55290589830093,17.86560360703201,104.31809875918083,0.7361087713996652,2.9119341486407246,11.626996138799067,87.49545155946284
86,91.6836329788813,47.2364035367925,4,91.57798060527224,42.56421936079043,86.72795657706926,0.3416315927746516,0.5097348608935042,10.48503043178748,87.77495966345604
87,86.37579919248319,36.37723669173953,2,89.50385453050625,78.70071507162605,84.22824923699946,0.11907349501006208,2.166650317186375,13.791731377503428,86.13991949521656
88,91.29987836079879,25.612562204676124,8,88.63959475005137,0.6020674143454974,96.39474221844802,1.4830811298706927,-1.958342143471938,10.171474876223368,86.77809162679253
89,88.41899071595614,27.742005975055577,5,87.96675334567848,30.989601955150892,80.4946794388159,-0.5494468672116068,1.0214233966559847,10.742204293594796,89.58261690763375
90,92.56217134424944,58.26646347823528,5,89.74773453175463,29.38608384652438,84.06862292298119,-0.058186796066021285,0.5837582939376836,12.111049882534942,91.20521432341103
91,93.82264607882217,59.459506432619,4,87.88465632048528,51.91248422247562,111.92453361821359,-3.2180155160775255,1.6022663264740533,11.531370748259416,90.291495914167
92,92.13005381508978,62.42192871878326,5,91.37102320888665,41.36801997239697,83.62930693881694,0.48824247015173,-0.17019188946869335,15.626277709700776,91.35365625422006
93,93.46095411436055,59.08211127239658,6,87.84592311511757,77.55667280238987,109.72037952135628,-2.445040493040081,0.8546356086981586,10.183984713605742,94.47587124211135
94,86.76911259286743,63.17281472084889,4,90.2741133359623,31.310094247131705,88.13430437917239,3.598872592886773,-0.026663723689307472,13.182980223435647,96.00181731573464
95,89.06115064990308,23.630044204864753,3,88.57316768348949,79.62201378964706,94.14362927121574,-1.5641218336038765,0.8587621627590948,11.293607446843925,93.14516959286517
96,87.68552546903987,69.5221107412215,11,89.64744749762923,50.65618519301693,86.58957241737002,-3.267956666748679,-0.3893907051067334,8.92157936906398,97.18362775112635
97,93.17434592598636,38.54133672204505,3,89.10465465461742,52.16540350128413,81.06073575405846,2.700245639115118,0.9229623644731879,9.58911571550968,97.34483521767986
98,90.63001377191578,23.743458262680694,6,91.02610906871648,96.59058601317156,116.30264692807893,0.7917917665218244,-1.2898925995213883,13.259716468944944,100.62717379153686
99,88.70878110411095,59.950763923932925,3,83.20268282425198,83.34405677628123,116.20727066257369,3.6169456118711127,2.530216112670392,11.62638086033047,100.72284276684766
100,85.26746846871978,54.06611993033105,5,89.14403451763602,2.751165343414108,93.53440891676067,3.3339981521362265,-1.5849113471027951,11.080775676353632,99.91984066973752
101,89.39544805808431,61.33537793739656,3,88.86619798774245,66.47587254889277,90.96712163601897,-2.3446074708919147,-1.0299402462824014,13.400495302704234,101.61643817977334
102,83.08153839524843,34.63841285144677,4,88.7326175561075,1.122606432144413,94.0519381090116,-3.1286178887427774,-2.4122459729006693,9.855254501831334,101.30560841705616
103,88.25601747817994,55.6674306810694,4,88.34252776808506,27.46563859120674,98.9288550764112,-1.9800731920869892,-2.1151742847349086,11.34592018769782,107.40964110021704
104,89.7299997513639,32.567051381752314,2,90.51494831947178,70.40170624578192,106.43448955093736,-1.8590319427275908,0.9868482162158497,9.786990301428247,104.8242130193779
105,89.4871859306661,46.00895295577573,8,88.09492599970561,5.294048354271852,91.26096938576367,-3.6668441866851387,-1.9685377905250419,11.26558497525307,102.81436981911008
106,87.6365907001683,31.987731765264257,6,91.28770171638848,50.613683288595745,84.4307491260287,-1.1749042082005279,-2.0001729379090856,10.700869509562853,106.48938939207545
107,85.98627152566331,29.281053229019605,4,90.76232822574629,82.04778652187011,101.17601203162684,-0.6546538504093136,0.15423766635589675,13.277548665891503,107.69288697488291
108,87.55361988225033,41.05356261318407,5,86.82316964289105,23.3166523325825,114.92132762271724,2.94589504721134,2.37352225358142,12.778018878997718,110.71696366802566
109,89.65623890622237,68.02261088539953,4,89.02318567240047,7.708435429991944,110.85664588474116,0.7899604269428149,-0.4548499268792898,10.22351587259522,106.99901870486866
110,88.55845069958905,31.670680051061172,4,87.63405361058098,91.8591192724503,87.00614692092324,-2.380949029641921,1.4717180607127571,12.660985528213306,108.26266649671867
111,85.1605070706094,28.394979119399558,3,94.16208276422675,42.19380135051526,117.75825422171057,-2.37176875276127,-0.024255613771499596,14.218291537401097,109.36252742759496
112,89.96595495971069,61.72916331685617,4,87.44577102929956,96.36862635674038,93.72605588879071,-3.896717645920087,0.039570729931992066,13.938337759857768,111.89149192634777
113,87.00591633301698,20.311550074976086,9,90.43750116776111,54.47930262534888,114.53234531258177,-1.143917661634087,0.021774693447729393,13.048535330378549,112.444363556931
114,85.73225543583787,54.253554157178506,4,88.51038574227032,9.022781602391738,84.56237123710733,2.2188079410151333,-2.0621253474742662,9.547197037137472,115.44085072173807
115,89.47922043575596,49.32509762809286,2,91.05088761516734,64.98286409906552,82.6174664199141,-4.28391839746196,0.981411238198664,9.977321578673285,120.0983704525062
116,88.10344230232914,30.392100248168056,8,86.97231028456187,67.66791290665363,82.87058789995109,-1.2898761610926537,1.9961960931865739,13.412711703765817,109.77385623529449
117,90.57938001683391,56.33609492064973,3,91.28761220026378,51.227963350020936,103.16701286005593,-1.8817196635193965,0.2556385846350864,13.673433903853075,117.8747048882791
118,88.69711412803164,26.22797780472924,7,93.39024983794728,49.1947619778638,98.7642422870943,-0.7581288526782208,1.2135780909577827,10.929160405731354,118.27559279360328
119,89.24728612247895,38.68578164379343,6,88.5491504624675,18.114777271748483,116.64861322539869,-3.989355415648032,-0.8601334228131456,12.198652264457946,114.66432518979595
120,88.97914585466636,49.97406650410498,7,93.83798417675091,44.96053483471806,89.45950085316466,2.057002122714313,-0.3245281453527459,14.682041319380884,121.57411791505967
121,91.78252040068482,66.12004977853205,5,91.3918333010904,43.058305688597756,90.6163091759591,-0.3660966347552957,3.6054309985713595,9.708536422743721,119.40603545972951
122,90.97938426752047,47.07032112996875,5,91.79035464177812,26.093930352989492,94.14843564624779,-0.45738762343847633,-2.0592896979605184,9.975877050782874,120.80873096949153
123,87.83751430078952,39.4969251130218,4,93.75803110107897,57.765861439561725,119.25702270095155,-5.602558475713809,-3.633859063643065,14.307279889745178,121.71954158626164
124,86.39573109284628,42.235111041092324,7,89.98003737205605,96.19407413265212,100.88488959750441,1.2448079597626085,2.5505233488943517,13.2772198986994,127.02355168303943
125,89.49093530463435,68.99953050031394,5,86.68157535719301,43.536605473823734,106.9280172255175,1.1295456236769261,2.4625094313404756,6.705576775638579,124.9290900541555
126,89.63390525865488,60.27273842758614,4,90.5380406928365,74.68279554624462,111.3030967226329,3.2633220080619263,-2.923832506784208,8.70236426039739,124.0964473406127
127,91.06562495208784,41.697905667070565,5,90.33221974071586,47.47567544024872,111.98924160245136,-1.6235238535044427,-1.0409143925424977,12.89083879603778,125.19740522000379
128,92.09038411580856,26.41050810555104,2,88.14915967655611,62.518210391624564,116.56594739559839,-1.4519861598510326,-1.46709375643694,10.914526134554933,130.96454977614948
129,93.32779650275903,61.684543339078786,1,90.21133662942802,56.42853048835197,107.33517056682689,-0.586179744857066,0.04387987724418818,15.708217701821418,127.61367079133917
130,87.87910277246596,43.99199820899901,5,93.16816944147479,58.442474529335065,114.30715471246279,0.4158926918285062,3.1304545896146805,10.493072942749047,125.76311789708465
131,90.26954245638464,35.336293431473386,5,92.58631411458018,38.60102333905739,114.60722108305623,1.143226012587884,3.311638779526074,11.74138875462627,131.94733852016734
132,90.02500079870076,66.34832815370618,8,87.45136254011388,47.8883772129169,91.6602534287787,1.1066107776961576,0.0743384309179485,8.923379163864722,133.41171572464035
133,89.57693741936959,21.028616358708973,4,91.54935762721009,11.663891444493068,109.56910775653238,-0.30211340156296423,2.3841397541348677,13.308769548429344,139.0938827335816
134,86.08749719573983,68.76018720922768,4,90.06431655150958,91.39571872893859,83.13603055784853,-0.19534195099246715,1.8140571385951232,11.933114513835832,129.73461309135115
135,86.85406612691398,36.23858014633957,7,89.67623706603698,16.53437183038343,88.00009171843693,1.6088350342002558,0.0175291156838423,11.269964424431478,135.5960736522067
136,89.85493797719272,51.71438720010883,5,87.32563536584135,83.26495195260607,85.88657635010134,2.1565893188936522,0.6964328648552089,12.745743845872646,139.85477443583508
137,91.676498533483,36.98875882165294,6,91.64551314578428,92.92659021569472,88.0842740461441,0.8218935208863292,2.293303653034596,12.748836323236581,138.00202557562756
138,87.37634262279536,59.34483218880857,6,89.14824853116414,18.227957412906903,80.25562498789553,-2.3557194104337404,-1.3320456738384285,11.917742753616555,135.31214136022183
139,93.6314833959481,52.39897552196683,6,88.09336259893695,9.72985563888521,104.16048286854675,-2.0882975490893823,0.9167628407237709,13.981994211872223,144.50030055349464
140,93.71043581318112,48.290244035654176,5,88.65506602188478,42.87629896145231,85.67101941170193,3.3674514400047446,2.8382897859814666,12.331789854429815,142.39337559255995
141,91.6379963483461,30.71734451527523,3,91.32600690826628,26.47495914938839,108.93566616679517,0.8300576622713471,-4.309417985859556,11.760905439332454,141.77510448291198
142,93.7823472450668,26.447853529994042,3,90.15295065207569,57.21276382272734,105.56323784461918,-0.7770039040304833,-1.1553899059703219,12.108545448140648,141.41404245764653
143,91.84681677694219,29.720623534188356,5,90.33450237304123,43.55645332300029,87.59022407346454,1.644863579506388,-0.140536538739234,10.168752171412944,144.72432751007815
144,91.11503997121193,60.09175684170045,4,86.71958858623493,26.62149277646575,90.12251607209011,-0.9140244666966615,2.694579808212576,11.574119271330861,143.5509843165695
145,93.69725806869944,56.20829499392376,1,92.42683112569539,2.2217419362934865,89.00519567088108,0.48943761298391086,1.9218704620989788,13.277797278625686,145.49395600536207
146,89.30080915648426,45.36973085282566,7,89.08908166102394,13.660441834823455,98.10217953420873,-2.483950511803253,0.10470504718593605,12.581413090532724,147.89315253029974
147,90.49805284758632,23.30763828009159,4,92.2211311080178,41.489626579512354,105.66255374682788,0.9143345198482924,0.12382570973643389,12.898266064841122,148.8638895515232
148,93.1670667564557,51.750472064188955,8,91.22747528869247,79.16352814736074,113.8961663401386,1.0315749653585344,2.006869382174133,9.137850832062377,144.9857092509725
149,91.88788419527427,30.668004601150784,2,92.31892236725187,5.228525122561645,87.71347749292394,1.942301861040299,-0.41865703171727353,13.575006938997769,148.20000545139948
150,90.17116497217248,62.03903270474823,4,92.48502376330833,55.72717005559136,90.03387458755392,4.5163806331264835,0.29040379632034774,11.746600717311214,151.8752647432668
151,91.1655602500838,27.18924003517009,5,89.88034507614354,21.85339535673415,108.86154094163493,-1.0981332361097325,2.971258039562045,13.768772535154422,153.00027458306866
152,91.3359096559822,65.78859278170555,8,90.05234290311552,60.61301381430043,109.76846874619926,1.3633109366933105,-1.6394793452162284,13.138567518121592,149.55079668215612
153,87.3288641812351,23.14490972519566,5,91.45799813884754,45.369216545730055,87.74276170847223,3.3003811263100173,-0.07221757805072132,12.15370004667799,152.8622729943511
154,91.84846640824274,65.17408607197373,9,87.22874864736103,34.74526029737015,110.04661994315721,-0.05535154848430557,-1.7027288836279344,10.868398352687654,154.93418313388943
155,93.24751462202784,34.40499710542274,8,88.82781177375486,8.449666522216203,87.82219483718106,-2.310652453170903,-1.1512595547591382,12.0121243207052,157.4214236535973
156,92.95777356531757,47.459834810224464,5,91.9806954985177,25.762126902586356,91.30590631853282,-0.8165293190752367,4.369790700669944,15.107050110501072,155.13679410289
157,88.34638037959336,65.24530326453805,4,87.7762704214028,78.22216944636183,90.78340321447244,3.534396949795101,-1.6165302954014344,13.02431937288526,159.0591463289462
158,90.94493328293497,49.056695853723504,2,90.78584009965478,53.19464866104819,112.14623840292036,1.2131637715018497,2.6109239730735867,13.36289313181298,159.48206380323904
159,88.60882300686825,24.227711371929594,8,91.35422513336833,56.94063734370262,88.5254614418295,0.8451107350782998,1.3983525262194196,15.161967691347293,159.18603929463495
160,87.78633810976869,36.35318331354985,6,86.79535996762094,0.2189555881851546,108.71379952586841,-2.0155722505533453,1.6831430122539746,12.967332790587246,163.17303011858797
161,88.96997354449798,56.942546015782334,3,89.93677125992681,9.296497276609871,110.20701117842151,0.07937746140633448,0.1075262014083041,11.316468095656822,162.09868234021502
162,87.49696402407346,30.185523891192183,1,89.41568523216965,55.25719450900527,111.37637609628779,-0.9877496199994669,1.3899776046954746,16.541887209708776,164.2384297701425
163,86.76612073300763,22.212371751260083,6,89.2727626402339,70.67346089990613,114.0416245528161,0.26099757064027523,2.105685500371706,14.334522130225523,164.9397356185399
164,87.4863487894808,31.874164745335147,8,91.19630102966913,76.9956315907399,95.4749462523239,-0.4422233314047815,-2.2305620481085957,12.890023930270003,164.0203572807778
165,90.36717892161009,31.76366358791947,3,93.434917144907,49.52742945556328,92.2554111707385,2.01587135082987,-1.125203448624358,8.602964592421749,163.26762771227644
166,85.9906602719873,63.44642153059205,3,87.99380076516316,66.69076855356766,104.12420776259309,0.5671901976048357,4.332936673169742,11.39532633094267,167.37415221314052
167,88.84495167206259,65.46084372344235,7,91.18408977278948,81.55575264305475,117.36928377177225,-2.2077493746527215,6.925619913455624,10.587565786215116,167.49482218910916
168,91.34517578307047,63.982419028328664,9,90.56024221034777,39.71291623066012,101.40582657090012,-2.37416503858662,-0.7841303735467805,12.603766956815436,168.72286989427332
169,89.5147675577366,52.3947469454345,4,89.61282716885584,10.9445928225134,109.12367710570733,1.6313162559397079,0.35241327670824313,10.423916215448319,167.76857227176313
170,91.83530379237689,37.740327787278915,7,89.19313382812012,18.415186585743704,81.01169664810246,0.45808658702697513,2.996326543450707,11.848428297466574,168.60081447045366
171,87.859844682171,49.71548971039245,3,91.08848177809693,12.763569770532502,96.37791152811539,-3.743763260356268,0.09074946300461229,12.733127072443919,169.1903552461417
172,89.99710143402224,56.43173056873562,3,84.96501697165901,11.94999375312814,89.15413053918745,1.3491758206249251,1.8772673554570392,14.30717432555989,173.63654689358634
173,92.1114395280546,48.73240664225632,5,85.0098392961574,62.836439616692566,81.17147421773983,-1.4485155829679,-1.2833838759779863,11.970326493481748,172.75325020903782
174,85.95747435728421,28.623435261072498,3,85.1284918722888,78.27507063804366,109.73260634295268,3.5923497323447022,-1.269796375556031,12.578294634518594,171.89673195158522
175,89.69839622074197,46.384933418469785,4,91.13415417352864,82.47735787914517,119.42066482271176,0.5071697487453032,0.7653008103779806,13.202466818813626,174.95231183368162
