fuel_pressure,fuel_flow_rate,fuel_injector_pulse_width,date
400.2389283125798,33.486112115620514,1.8532854348626824,2023-12-10
358.39429940756827,24.058679547315222,2.1141044991072477,2023-05-06
361.2190448871771,6.637273467509216,3.329082082638267,2023-09-03
224.41829247302414,19.05709250436895,3.2458703312895385,2023-06-20
413.7110756218109,14.716902751356852,2.827411290367822,2023-07-29
480.6119290284907,35.99499731630826,4.199995751624455,2023-09-07
315.23531574900073,20.88606943404416,3.1925021728130387,2023-07-22
275.7027281509602,28.981623920813984,2.877035715476171,2023-07-28
341.1883965019551,13.704491150481314,1.021430565466531,2023-06-06
442.184429931378,39.06477103851529,1.9058518126607837,2023-04-18
377.18411246214134,42.31481355374937,2.9639052415171774,2023-09-07
212.40155766684217,45.86394194911256,1.1125103625789077,2023-08-11
453.60679822820134,16.956278176170343,3.355364492722052,2023-11-05
219.06999778209038,42.344036775510304,2.416922213815255,2023-08-13
447.93526316801365,41.238845355442976,1.9900080099708362,2023-11-03
296.4890341101291,11.358931294293898,2.7170441216766457,2023-12-14
214.05946211988874,14.497581423553955,3.5294826410754454,2023-07-26
320.4725304192028,6.790094153382362,4.488861726169775,2023-01-18
408.830935483226,46.99186407109097,3.2684723165345857,2023-03-05
462.80002572530515,20.434817478888295,2.1079062526066688,2023-05-17
225.63363234162912,47.02040283625312,2.9137268452769436,2023-04-10
378.8289440909523,21.751198678145908,2.035986990655547,2023-01-22
339.14397820287945,48.99538873061357,1.7534774415016527,2023-06-11
356.2002193571568,29.641807053213906,3.3216843001434193,2023-11-30
280.65013538646815,38.80062154038623,4.726660108421374,2023-02-21
382.46702392636627,19.713915825869307,4.55397614709852,2023-05-15
452.948652758021,36.82878365313145,3.3594582067081236,2023-08-27
399.8915316600438,27.273543445980778,2.5583406066130894,2023-12-10
302.7616636500801,29.86176374617599,4.778219951099503,2023-07-03
431.2193641295239,7.700253785156567,1.7652121373852943,2023-09-12
379.39138944328556,36.49343017141294,4.366429559694258,2023-10-04
301.20842144191056,25.872212562557383,3.1069857310999223,2023-11-21
311.0032764721132,12.72279454129126,1.868074116210939,2023-01-05
347.89242644521227,7.904819348741329,4.267416738545586,2023-04-23
345.5918580292349,23.13449330267078,2.9385191493406015,2023-08-16
429.73303694703,42.41857792096204,1.9591409077396236,2023-08-04
434.855821474809,37.14222507026092,2.5285351163395724,2023-11-15
297.7939945564094,45.63781269790889,4.317726689797965,2023-06-12
433.8434571314789,40.061308632793676,4.4433925720061715,2023-07-06
213.98888188761407,42.85353683396125,4.174605740663676,2023-04-03
320.6458553230121,42.205506199739204,1.5334214783850504,2023-07-10
260.87401352377674,14.377043035615351,2.4988990546878647,2023-06-01
204.21445911845632,19.431843189966454,4.363660284780321,2023-05-06
277.7928038336413,10.237089160222242,3.376116577401702,2023-08-28
491.69569703477407,34.119733681468645,2.7070687330813126,2023-11-23
259.0866870025812,22.09894058303252,3.6645552326008657,2023-12-04
331.5040514721577,28.897519841073176,1.4063637940415235,2023-04-04
454.61866757521375,45.19208626001555,4.27015974257471,2023-03-17
499.956582851565,43.702080733553345,4.645544623835873,2023-04-20
463.8466185618743,35.38417831932879,2.572254546571068,2023-05-31
380.53655439455963,20.594968110659117,3.6293989906528203,2023-05-19
205.6731805514038,21.840666114633866,4.082853267328059,2023-10-14
301.1289654776033,35.16464796375894,4.3605237366665595,2023-05-15
310.6128191646615,17.988274483613203,1.042287638857068,2023-12-10
419.3525041898644,41.787590025224084,1.5227294293450728,2023-02-10
214.57415405611252,5.843666489283031,3.131855852412904,2023-08-13
409.940393419154,33.274822541817215,1.9554119845493836,2023-04-23
221.322170517903,27.70451063255284,4.532534239754485,2023-03-03
313.2963921754937,25.371273122523753,2.466906377803053,2023-06-02
236.07922041142604,12.733590193788277,4.401517766326879,2023-04-09
406.60005583018346,6.4146240033211654,4.193359805521897,2023-01-09
259.0426190600179,14.897758977554563,2.285133329206581,2023-03-23
387.05510575929145,49.76383093369287,1.9660202799338826,2023-12-15
263.57744355893107,22.632949998186344,3.765332932845979,2023-11-09
388.201228290731,10.049728704234932,1.4476125979520669,2023-06-24
287.08712055180047,39.22322490864425,1.3433381866818381,2023-10-27
432.4774556311911,47.26251221452744,3.4851425687057778,2023-06-29
351.5103732271602,29.291152570638776,2.8974115031149164,2023-02-17
336.9678254266299,39.03144245190993,2.5302369914201637,2023-05-26
281.36419158226835,12.979670047097905,1.5097354289872063,2023-07-02
439.83978758430135,24.38667291271855,4.134199775595278,2023-04-13
202.9713872244202,6.394064269994816,4.950399372244932,2023-10-11
446.7536953231499,20.428261556727023,2.4576896490342355,2023-05-27
486.6623391688571,16.802642709500212,1.4466606521671301,2023-03-12
422.43374928635376,47.43445704538611,3.3132622429157763,2023-03-31
290.30442110378743,27.681888511800697,2.8100843011252525,2023-08-15
220.772532152157,36.029407622293135,2.0994853432120553,2023-02-27
291.84125373325605,24.994017099939512,3.2058992345890043,2023-10-08
323.9259573159186,24.77126089137207,2.702091594212243,2023-08-11
353.51401323923244,16.313354835532067,3.07762455283095,2023-01-12
485.19396151500445,11.947988697807997,4.9040153590207005,2023-07-04
461.0099931864815,30.162108373167637,3.3484792862946455,2023-05-17
300.9247660006905,42.50932004495766,2.2010757996112655,2023-09-08
389.90776500698513,11.195348181213548,2.0927774488798416,2023-08-23
253.3302617776443,42.16717715063277,3.4301610557318107,2023-04-18
242.90131294415204,18.896350599404467,2.424913168349208,2023-12-16
441.29508679770083,7.835324409809703,4.973009703264142,2023-10-12
429.8691734182408,18.31502885944946,4.833264155928399,2023-04-18
395.046061740224,33.78231368223505,2.612182821935741,2023-04-19
358.78463887069614,9.450720120658005,2.6796699064940683,2023-10-05
495.2134319373026,31.878424493448183,4.561769036873988,2023-05-13
228.52085216170798,8.577199973681083,1.343482894764759,2023-02-27
397.7385202821681,33.37035394205951,3.130319060884481,2023-06-22
205.99705106936906,37.36452864262085,4.965249707716119,2023-06-11
328.59539059052844,29.437962099509825,4.720421543693212,2023-12-04
438.68253079810336,13.66275245671895,2.738123819531699,2023-12-21
409.61815652304284,20.631475592744735,1.9210485507946187,2023-02-06
417.46935090447244,30.66786472576841,2.8765005106254806,2023-04-14
454.10663097905797,45.81123427703953,3.392643732908902,2023-02-05
204.387226927992,25.650318356525847,1.157542441920321,2023-05-08
438.42651622606337,16.62469809196135,1.6553072008536667,2023-02-28
203.64535779247964,10.177624155825171,1.7153881366530457,2023-08-30
499.40706883171646,41.51633806143026,3.9175912111085025,2023-12-16
420.93444368515725,23.1344010196455,3.2328437691732965,2023-11-03
499.21856999755397,37.93215833891104,3.4140401308293384,2023-02-04
357.06591593434575,26.066171403282077,1.9084942365471727,2023-11-25
489.07098494568163,42.1550003049888,3.6084201578257633,2023-03-01
327.45995525850464,16.132643990103546,1.9061130649676103,2023-06-13
413.6580042101529,17.20748947057575,1.845129450771564,2023-05-07
280.4919133497732,7.121900363326411,2.50297789161428,2023-11-10
439.95119382255075,14.530003980006917,1.7679848751970706,2023-06-05
310.3744702364421,22.02627507171336,4.9994116904368955,2023-11-11
417.20193323950275,47.27704469882918,3.182977376370218,2023-10-11
483.8978142399568,31.550637555465194,3.4897961477915747,2023-09-01
462.8322712087872,6.435792239094171,4.849262094138034,2023-04-01
358.98648579688734,13.680341200654015,4.464978217772755,2023-10-05
369.8333560306519,18.20759311129251,4.396469495248242,2023-08-27
443.81825910309124,30.248804529582152,2.3938611816774027,2023-01-22
368.6969817657276,33.714051196651376,1.151504494341021,2023-10-09
308.80216122808395,34.45292023285617,1.2913364092748134,2023-09-06
460.40678350186977,25.562018524022655,3.0746796190957437,2023-06-05
350.42115274856917,32.12190459063861,4.500038940228823,2023-11-03
407.45230241410286,34.68901833862621,1.149815537693354,2023-07-14
435.989954329111,27.339634452771826,1.7832559287374665,2023-12-12
299.63934259905255,40.750781094913066,1.5737633386218706,2023-12-14
421.88944315047405,15.584956556134754,4.248718122914206,2023-08-11
304.39732315767424,35.560365975119936,3.9461163069556253,2023-01-03
315.95437492919314,26.054796242210696,4.59439532702085,2023-04-19
277.9250184115138,40.706356624198,2.477326593171046,2023-08-26
226.15851062553716,37.78246074634567,2.2177247263726687,2023-05-11
249.65385740427385,23.54094798023873,3.5004784288512094,2023-10-02
372.4307723639673,8.205724766059257,2.7072030403288445,2023-06-19
250.96522059569946,46.759710523638056,4.613672238295621,2023-05-31
366.8768084700524,12.679456718413292,2.536478978009773,2023-04-09
288.29715545652385,23.109792592719153,4.593188191702096,2023-05-16
388.71687680464197,24.61616038841494,3.965892189939339,2023-07-18
477.51319711753825,36.79710469838487,2.6407239305308785,2023-04-27
254.1138300161067,38.88680642261664,2.121104060784586,2023-02-17
222.16354291368458,9.043612515752105,2.8609041620735964,2023-03-16
216.10426373750403,25.382905054914644,4.814574984667448,2023-01-11
483.87481588440926,15.66054946378161,4.603804813319618,2023-01-29
252.4647077712466,11.12247916638406,2.299090412464017,2023-04-14
340.7525533197121,42.145243971049936,1.0823301000983125,2023-10-06
259.78169473519995,19.68581707323944,3.7534904107090785,2023-03-04
291.3499785903806,11.784198973226209,4.086317312374797,2023-10-27
243.73316011035132,35.79464467184129,2.744749622335153,2023-07-18
381.58893015227017,6.198038042951344,2.1440725839384127,2023-10-09
441.0808169161671,26.39911547599674,2.9346089537354105,2023-08-20
323.0498200867189,5.403039745396266,4.542725151264224,2023-06-24
416.9197980669545,34.09440808727722,3.3155582047262007,2023-07-01
451.32760960843063,7.294086784640819,3.9561577333681255,2023-10-04
446.99329280825003,22.93155281737356,4.1596726623665194,2023-01-22
376.1711215737588,43.7423882699545,4.553279288147031,2023-09-09
281.0265254783244,43.3282795517139,4.394751563883505,2023-04-28
246.71144639805283,48.33336481281768,1.8098195184284305,2023-03-26
422.99073958267905,17.98305666257004,4.720182507803466,2023-07-04
364.0658258547119,44.92283262007748,1.3265563109977023,2023-10-20
219.76203331417668,37.54918858360589,1.4972141265449035,2023-08-01
239.87733690193454,8.485605919362694,4.364627865499703,2023-06-12
466.3161881055533,9.82738596418968,2.026747287884663,2023-03-18
262.8703967033729,47.49794622779114,4.895824432123902,2023-10-01
243.18899651870203,18.761343197210454,1.0621408641986698,2023-03-07
326.01065335184717,18.0445358876822,2.9003296548536093,2023-11-22
211.15344372941138,15.671943201234345,2.4461200168508177,2023-04-30
216.03466404750145,12.673977194236755,4.928204705886774,2023-03-31
427.29285487136156,13.338244777477396,3.400236092932849,2023-05-10
254.38743805509944,11.634300867806664,3.2313769325486543,2023-12-19
467.0062699324331,31.120668158467293,2.2896511181590955,2023-12-24
377.4005771448285,47.46147858708926,2.54902888992151,2023-05-09
465.26873574494243,26.44169873766279,2.190953104201854,2023-10-06
391.1682971506108,48.75430929804627,1.4391589203255144,2023-09-09
496.67667909435653,40.3159309857348,4.169506879059964,2023-07-11
366.87743060629373,9.068080919551736,4.422014854366409,2023-10-26
434.5409588983357,13.059852447429229,3.0509709283421635,2023-05-27
436.6476684609306,32.032950457272875,1.3323279386923077,2023-01-27
441.1491173830645,44.53385405930727,3.0116060192170053,2023-04-21
340.89343918903523,24.410153524766987,2.2540033580868672,2023-07-26
222.66411147442398,23.26043354631448,1.1462901048738137,2023-06-08
261.1594329337024,34.920856915295985,1.0898245802971682,2023-04-30
441.7449274896982,23.81748827354411,2.684705612564617,2023-02-19
299.47275835425313,24.933210817779464,1.4857175735927437,2023-12-29
367.2607441176947,12.387868441707225,2.566315593525432,2023-10-25
434.67280238783604,38.33463186557933,1.5197510030758843,2023-08-20
349.48011080774484,41.84120539793534,3.538964505222292,2023-10-26
392.4769347454473,20.27486236451012,3.0537776743284137,2023-12-11
473.4554480386482,11.47611647506326,4.3185395823238455,2023-08-23
352.45215984588674,40.0170614800937,2.780639819918721,2023-05-08
277.6393378274037,20.11097504810129,4.794334481904428,2023-10-12
377.4924909947655,22.276337147656353,3.5493563984647456,2023-08-19
238.5049246212002,17.92699726808842,4.021055858533206,2023-06-30
374.85455358734924,12.325300061925294,2.9748947044726783,2023-11-29
287.84195262309424,9.269581630315255,4.8367067603709515,2023-08-30
226.0088003150459,39.98757574756251,2.974412221684217,2023-12-02
469.7441478127896,38.953470541838065,1.4309800286574212,2023-02-28
439.94506733047115,8.497307288303995,2.406009485405006,2023-01-24
394.8018035239305,31.446317256406697,4.09417690281954,2023-12-01
411.11573685818973,25.65527993555,4.533908394244438,2023-11-19
344.9782258681731,25.60765096124876,2.413935112038494,2023-12-20
478.42999556394864,42.6270742864667,4.047813087549398,2023-11-03
250.3291441123146,19.072653278201297,1.7980746581395937,2023-11-18
243.0221759899852,45.026393668554036,4.301087202212429,2023-01-27
481.5744704609494,25.511444442199604,4.169920474687679,2023-08-14
489.62645868554705,20.419906703840624,1.5222972835260853,2023-01-02
458.115986481212,10.538598328758574,3.8389897990633455,2023-03-25
239.25425879431907,30.390214854139337,2.132958798222326,2023-01-10
244.13623641552843,20.647428356235828,4.791648329226858,2023-05-17
345.7452220212025,34.116033625752664,3.6674584396148986,2023-05-26
217.1776527370096,28.149603999449624,4.486835327089198,2023-10-17
206.04162044018403,36.39118757335573,1.2307982045707808,2023-01-30
361.2315533481485,33.71495179040217,4.30267712984775,2023-01-03
432.88231321214835,26.490809137163957,3.3575563730757634,2023-11-23
329.7882313424746,29.914947496480302,3.96489968994219,2023-03-31
359.6050498850175,46.88520075294947,2.052223223357111,2023-08-07
456.0867237733497,13.254768644222063,3.7106339140731994,2023-11-24
466.37236297024515,20.61978634236008,4.006332800153777,2023-01-08
453.29870507580887,34.98869603116505,2.033639297947046,2023-02-24
213.7419124278608,19.483133843504067,1.8819464045508139,2023-03-17
205.87967274600777,11.918646719416792,3.620745831075568,2023-11-16
200.05051820570426,6.0694623409422,3.7254324610198086,2023-06-19
215.44392508847417,21.62508320892066,3.2246629374225266,2023-02-02
348.61197861066097,46.69850030516152,1.4155459345962593,2023-04-02
325.10044976678864,37.73752880647412,2.4124902023978265,2023-07-11
449.36705167778814,49.53841438298388,1.9206437838292412,2023-07-02
251.3851112116083,21.54349112445628,2.280327761130928,2023-11-01
492.0045098427883,17.312275828650737,3.159982907266259,2023-03-25
205.55960357903626,40.70841376643643,4.25333752816424,2023-08-31
346.4125600375039,10.981494539004547,1.120276280814216,2023-08-23
338.70620656427826,21.791499291878672,4.032213913157887,2023-06-11
228.9143877994704,26.830285638222254,2.8910090600073675,2023-10-08
345.67396656869863,48.39428992300328,2.9931976394938666,2023-02-24
361.4134366744074,32.34381494729963,1.7519976038645795,2023-09-20
305.85020345804816,15.973792532710178,4.10617156171473,2023-06-12
277.7173696553972,41.57168837346107,3.304470626478386,2023-02-21
231.29041225175794,37.91721873167142,2.5868199023107996,2023-04-15
477.886629156695,13.005767813851243,1.9486794137312766,2023-05-23
478.3933929668265,13.587314704484367,3.9114573618063955,2023-09-09
270.2182300006731,46.70034395303684,4.890199009683743,2023-06-27
464.08859580131696,12.168427491130256,1.9931141464631312,2023-03-25
466.96560805267666,15.357338175338247,2.80456157233254,2023-10-28
293.4308819389737,23.384162685715932,4.843013437277982,2023-11-06
340.0061731842278,8.738723288923918,1.6320042106065724,2023-10-04
343.2211912749991,36.214304060328544,4.72090825467655,2023-04-29
332.6497019204852,34.006500588159554,3.02414381863875,2023-10-17
253.98919938253968,5.630114673419531,1.2381700114295757,2023-10-28
334.1083695141814,31.984906616504823,4.3371380467818135,2023-12-03
464.11794965675307,33.42209714247176,1.2184246955874145,2023-04-29
327.24012968228607,24.624140041132165,3.283811977484007,2023-02-07
425.56200069011186,19.795340500419435,1.36000215323179,2023-11-30
465.0179369843855,49.01240134361309,2.1363716207069845,2023-08-22
450.43241275239177,43.826362534791954,2.13835504278292,2023-08-20
481.52848187884143,27.51236400490605,4.724673419931847,2023-01-04
446.28016481798204,5.598170175150707,4.119100869320912,2023-08-09
438.8314808522551,16.57115686303223,2.200016025754595,2023-04-07
445.9140396087596,20.131507627588242,4.827907955592919,2023-03-16
303.1920065660482,35.24371115201136,3.440229533810047,2023-05-14
287.039758918834,25.345324920620634,4.974655891141634,2023-08-09
293.8193306737061,47.98387745798238,4.316829083700895,2023-07-31
389.3824186897756,14.038689403355544,4.621179761031793,2023-10-27
378.88231889336794,29.15140795811599,1.1432774756430923,2023-06-23
305.00160345518066,9.363433645578821,4.526197073197553,2023-09-22
296.5897556583119,14.232750371229915,1.00234247288612,2023-09-28
284.57987209084797,33.78526986371076,2.209135908337584,2023-11-22
211.2687011848155,22.007871161360583,2.72854968205639,2023-02-14
307.01425473480396,6.78604751319298,3.7392938553807302,2023-09-06
329.8546706317246,44.04329890402282,3.5581130317360676,2023-06-28
324.66565596425824,6.1471536914183975,3.7621708282136987,2023-04-25
270.7610327461732,5.336324366558795,2.343784283191949,2023-10-04
268.47660302382775,16.569264801784094,1.700351968795875,2023-05-19
395.47239888619447,44.29852925002793,4.99418913068861,2023-10-01
413.94120878685453,11.384683571881405,4.9573317980676315,2023-06-01
475.3970002513982,34.725176478739854,2.9781811766602653,2023-01-02
430.8223582900744,10.636858081561147,2.955777690053682,2023-04-02
219.87239965962598,30.747208111854942,3.389892746143394,2023-05-14
282.76166025589055,34.58375801225135,3.1362323962791705,2023-12-22
457.1743827514511,27.86626589861438,4.803458765590753,2023-05-22
349.072391698881,9.80719527848936,1.5249768041105978,2023-04-14
316.53312377361516,39.275240353537974,3.9483451261188316,2023-10-16
332.3785277482483,16.8338927075736,2.9935747355548408,2023-12-26
343.93658553820944,21.07757971026423,2.7181417913341863,2023-08-30
263.19287849383596,26.217811151103557,1.16004040245845,2023-07-16
310.6341846694514,27.035967212364195,1.886155854144861,2023-08-19
275.056273335923,46.632315185180126,2.0224785881494953,2023-03-28
282.9289875590541,32.66304292392492,4.014157034758247,2023-08-23
240.11566792910196,26.608290126840384,1.6174866723256058,2023-11-04
490.0912243546832,21.63788247079565,3.291647625378025,2023-06-23
353.373363804792,6.109769247867112,2.0761704452717176,2023-01-04
394.90068529870393,48.04083512366438,4.779114983867961,2023-10-17
406.64994809574966,39.98982411584037,2.593224332145318,2023-07-21
246.8405391069591,41.2971552404323,1.3830797663160022,2023-04-20
241.18944611521758,36.35475137846976,3.2250139479320437,2023-06-04
435.7742827564854,23.984345404470723,4.531152768874513,2023-03-09
403.7410249390381,11.812105359227605,2.890208711839909,2023-06-05
294.7491587515898,8.158445927395036,1.3089644539101113,2023-03-04
497.0333242573897,13.105733262464753,3.518158336632673,2023-04-23
430.51173951146376,6.545010163256306,2.8906900785322467,2023-01-12
213.2894686212556,40.73009109843854,4.713355966053427,2023-10-25
224.39616784870063,45.973182239730946,2.3244458442497486,2023-09-20
481.75660258467633,5.881364861736295,2.5546426623414917,2023-09-29
429.9136221197656,9.197243266403714,1.4777703671012663,2023-04-19
431.13813822283356,17.406349581042925,3.517698181798071,2023-10-08
374.6631613517633,39.44570891362371,2.084267162088224,2023-07-13
442.4433189483225,33.23313552162321,4.918966279278207,2023-01-16
461.5588148552997,45.329356589172114,3.338348905004764,2023-10-29
376.0037628938502,8.901010914035547,2.0099363369754393,2023-07-17
479.4975763183412,41.69506015571983,1.7428547754396542,2023-05-29
295.52919146468054,49.53658787458871,1.769014209027469,2023-01-20
414.3040712215953,45.98199483654497,3.7201392240498627,2023-10-24
477.89478997760745,8.290864178147537,1.0033931600445518,2023-08-29
320.4905598644907,38.58050533010621,4.677332252917903,2023-08-05
466.28890597839455,32.060384686263816,4.210421154711919,2023-05-09
438.82730971896484,41.79464721613819,1.5005167713919976,2023-03-15
453.2206474781666,5.689530713191716,4.4891603155465125,2023-01-01
455.2196478676923,49.52886577934172,3.581062599659749,2023-10-09
341.4376188704282,37.588557024071335,3.434592395959805,2023-07-10
470.8071653142855,29.569204813283154,1.9017969164807842,2023-12-30
285.87691487950497,34.46759876963141,1.5242856432861207,2023-04-08
475.59963283603275,48.56632114349292,4.658915243794619,2023-10-29
224.98790325245182,43.624018995904,1.8539804525685288,2023-04-02
236.11374758287988,42.33962462701219,4.517613162916407,2023-04-09
347.33553380987286,41.48731245823999,3.558255158989034,2023-12-07
386.1826310065478,18.1348620211198,3.8591212189619295,2023-01-09
246.54200409895935,47.02753311902784,1.5869899341864744,2023-07-12
325.264018048063,24.908213500547163,2.6245686060024864,2023-11-02
212.0156708591356,41.63688899027728,3.8881166693988036,2023-09-23
446.45780592342396,42.854554562322825,1.0873913166279965,2023-04-18
361.54722666888347,5.30497306634263,2.816159753911446,2023-02-21
481.58883809705566,13.07595661534171,3.7870035999913765,2023-11-20
473.3868556325491,12.626884384450296,4.6756205229645085,2023-09-28
462.005782311821,34.597150422614504,2.7926782774718526,2023-12-28
340.64586884704073,27.00918157579048,2.5651208880751986,2023-06-19
346.9510453345506,47.737551586160684,3.0627046808005347,2023-07-15
387.8572815205546,35.83934463696876,1.5337060595765282,2023-01-15
436.1174793062079,7.099048199358087,4.150540505338124,2023-05-17
250.0839216061358,37.87878188826522,1.5235289199603121,2023-10-29
356.29365161123997,7.1514899285856135,2.251191454334731,2023-07-18
260.63058353377863,38.17006656821155,1.1310560061734427,2023-01-01
227.75893546357247,48.921019414431676,1.2167047712629029,2023-06-08
496.68221324919296,42.859464292698235,4.263739279789187,2023-07-22
251.5688964791545,18.924203185997705,1.3863670806692032,2023-03-04
235.259855916033,33.62256737529296,1.3360506186827625,2023-07-05
452.3086102557013,23.394625806939928,3.160840020531155,2023-10-30
495.75784742694236,49.49373582045278,2.0169529421005112,2023-09-15
347.5129199778148,32.82175281511355,1.511516417001352,2023-01-15
395.91858228895853,7.577823056705271,2.639525837483001,2023-05-25
385.2828959463516,22.75163976433604,4.915863175847635,2023-05-08
477.7828223825532,21.484722777587198,4.894098112608134,2023-09-19
289.52271260573076,44.99180745479733,2.994898026488742,2023-10-30
329.71690189574747,16.347279664827287,4.525633865806347,2023-03-11
240.67959397707818,16.186922857648305,1.9146326577470707,2023-09-11
249.79903206921347,48.13653974475401,4.803634421860947,2023-10-23
347.06022385034447,28.93964014663574,1.6146713183707853,2023-04-19
320.11429195691926,30.8945044554482,3.5650690632595063,2023-03-10
297.3021039222675,44.033313063182554,1.4765612666390546,2023-12-08
333.72963701063543,13.758460447024575,1.6957669880111688,2023-11-12
241.81527587684258,40.99024258755763,1.0209051393763464,2023-01-01
372.5454677207596,41.25395680519847,2.011743353890829,2023-12-14
369.71220091677264,9.07312683891014,4.904522029438733,2023-04-09
263.91323907814274,34.32953771942544,2.978870763165607,2023-07-17
436.94708712341253,13.371861355064578,3.3853058334828345,2023-08-06
277.83629624123074,10.935558221799571,4.574159234930598,2023-01-12
250.8743193937209,27.06657600969497,4.589803318875248,2023-04-03
249.5209134053921,8.240407824005128,4.5012594705555795,2023-02-11
268.90222608567143,19.376710199133708,2.09458668449827,2023-08-30
229.17031290681527,47.51861942204389,2.3684089888952244,2023-03-11
468.8927524846571,10.182966825107918,2.3155143738347608,2023-06-17
400.2735794113495,17.337682070045723,1.410095509831026,2023-08-25
248.25428006786458,22.519716507929886,4.190011022773824,2023-05-10
279.94364622089046,18.67137019206568,1.4711596592875615,2023-07-14
428.278680961186,17.382942787553596,2.401800435707885,2023-08-24
299.84403994004094,17.140071381322755,1.835811146074255,2023-12-28
215.61183785365654,5.332100871865767,4.018199656935458,2023-07-08
368.4855468961988,39.69163909702943,1.3658154183833813,2023-04-09
352.13775316508054,26.62632058630322,4.157894860463494,2023-03-11
