battery_voltage,battery_current,state_of_charge,battery_temperature,date
11.710029486644489,89.11614972275697,49.70846386485568,26.28000335087526,2023-09-06
11.975758827775248,92.17658403321957,9.67349787276176,7.62924042438855,2023-09-09
13.291600417657937,-25.535970855786047,2.6618751601423574,48.62170602928397,2023-09-29
13.756973579664457,-47.158141682501274,28.331055536884275,21.89984358998632,2023-12-14
12.150507062726522,25.12571286369807,35.18829609549399,48.82683889308401,2023-04-12
13.344001710452392,-27.216366158926263,62.70311715464515,18.388854739478372,2023-05-28
11.317701917929972,61.26866566470068,73.98084060656451,27.962927878150563,2023-09-27
11.053286603496158,-21.682980119809685,85.86383025410038,10.97263424087937,2023-02-18
11.351341901626226,14.278924562031321,44.6883546790679,40.686322959782004,2023-12-26
13.643026427047067,97.61120691085742,65.51734854319173,43.4366013084912,2023-10-12
13.291777761623937,-73.80808603104558,85.17709586097568,25.088749489419303,2023-06-02
11.191750530454904,-35.928166348742835,89.73828749524615,47.6086210243632,2023-11-13
13.485014126848972,-85.23171435561846,87.28563305624164,44.89346161944432,2023-07-27
11.984200670955891,91.40081279191858,96.035911537918,16.890028569335158,2023-04-20
11.735005980156153,-2.000466776165581,6.113554776108465,47.131571104742115,2023-08-20
11.315287819575717,-35.028741925760286,59.013903380553735,13.88083056569206,2023-09-11
11.329975568655586,85.8098350136261,56.932352431175914,35.557596792645626,2023-01-04
12.87062035373783,-12.269045735885143,87.01314036825865,33.50818178102921,2023-03-19
13.793490472347397,-98.89189041488775,20.53339084557473,2.5495362452107373,2023-12-27
13.508353495447551,12.214745680652413,30.346341755029005,28.586889114268203,2023-01-11
12.570113635017423,-82.17816544776544,51.61512142030069,23.533746960823077,2023-01-05
12.774068969852772,96.94642475599292,25.279088589649355,33.018088971554874,2023-10-18
12.507915534275455,81.97170201285184,72.03395676972674,15.420126368860599,2023-11-01
13.445282118822234,50.10613993814684,78.0413387673123,7.539304889387727,2023-01-02
11.540387337289486,26.823954781687263,94.25825105470366,48.684340441908105,2023-03-20
12.995279570670608,-91.25618469572032,99.08136996613861,38.96676522430649,2023-05-24
12.498064733815008,-54.99642870773058,95.28259606545014,39.65979951378803,2023-11-23
11.300169848667215,-15.757544894190303,26.41868764997197,32.91547437224964,2023-05-27
11.334221170085485,55.318755848096316,29.81817680491551,23.802841936382098,2023-04-12
13.42131064480321,-71.9613413869584,37.15662219984274,8.107173534670403,2023-06-04
12.730655798110476,50.91007443000245,14.723567224452061,8.934165779384035,2023-02-15
11.26983963739613,19.666138158506016,0.935808508943492,31.740418414121123,2023-10-13
13.034878641361932,-1.6897393021616978,13.029537920224044,40.31436226249707,2023-08-03
13.754424308680992,84.16577897105967,31.965483277779416,36.5267358236201,2023-09-28
13.176209378959001,32.30741687008367,43.831346616816056,25.79635027529105,2023-07-09
11.227537012866387,-45.61996216641737,29.04010324610565,41.40659023726751,2023-02-23
11.006663205803038,-6.058505397990842,77.9266918442105,38.19553954972588,2023-10-26
13.170838711554936,31.732559448810775,81.08835821042389,37.85793357890168,2023-01-25
13.29075410222076,-81.41666097326652,98.87218098894755,30.076142177466075,2023-08-09
11.624903144894743,-70.50049438333923,20.862586696737353,35.804615826959136,2023-06-16
12.643545988060948,85.36868353887118,37.49694196389915,13.514701134047751,2023-09-19
12.451099773593807,-46.62052559389347,30.83742946111946,12.74084092668948,2023-03-22
13.581780402662169,-27.772007277627893,43.244853506941716,12.809720304466355,2023-12-24
13.702742116066256,-76.08982965032895,95.89302221590798,20.782623808240974,2023-10-06
12.834163788304869,-61.55237007705099,47.798310202699035,27.71080498635097,2023-05-02
11.822679919347824,-79.26421145412249,12.62076392267466,24.024667552627115,2023-03-12
11.180317238564234,51.44764726738097,1.2326343182755717,19.873582415692244,2023-09-01
13.549017319029616,10.450670045802852,28.813923252921125,24.49540262071757,2023-08-04
13.91830765534603,-39.87286989094807,7.65496207603642,0.6371990486177537,2023-02-11
13.03419378612505,-46.961137824941225,19.8194998383871,30.43317928724973,2023-04-14
11.644089547367365,-92.93284660824479,56.142134316620506,39.42527011606905,2023-09-16
13.422584328499465,12.791637572995711,73.14978651678187,37.352173913887185,2023-05-06
12.587498409175343,-57.78711592686081,28.717915401397022,18.666787953936094,2023-06-30
11.374579194428529,-60.28241366841125,64.22744784066819,28.9038292460241,2023-12-13
12.343069241054268,64.18119151126513,10.99909717177897,45.60761312368234,2023-04-25
11.121478503338052,-81.00860584971832,37.21649685285505,5.2253020610536165,2023-05-20
11.024346141517496,40.23464986928241,93.26998769116317,15.50530083108132,2023-12-30
11.99708999295535,-50.448991982411684,96.56972917541188,46.217360787247216,2023-07-30
12.51103416638811,37.13342709603077,76.63825290627398,14.781930175623447,2023-08-09
11.498439910246642,-79.61052450922061,2.034491103330427,12.63340097742346,2023-02-20
11.233814039435925,6.3716440366426355,6.907107607781404,42.473707766755105,2023-12-09
12.192284570408152,-8.91991519891286,13.780526683108342,26.095982558415653,2023-01-17
13.825379489809492,-7.845963986832302,34.04429334132296,46.8364549564414,2023-04-17
13.316413166424663,-56.00473999977922,62.08300756957242,1.643210731258471,2023-02-21
11.169234241631044,-72.30448117878043,91.76311918989249,35.1692371430296,2023-09-12
13.944598832945243,61.59248596437618,22.469445920867713,37.67500074535326,2023-06-20
13.610364377817106,-66.03706389216062,7.405626669644261,48.978773933283755,2023-08-06
11.061476972406137,-13.05470545622569,83.2173326571662,7.716270283627319,2023-01-30
13.050224434548879,-93.56090217562532,61.48420587977742,4.5201504099509515,2023-05-14
12.805507931611842,-64.61344760298584,64.51900394513929,10.323428373464433,2023-09-09
13.195081225848334,-72.68656797478492,60.31574554922806,0.7225539066512021,2023-07-26
12.404591351754966,38.47933588169738,96.99455670196429,34.90228801986762,2023-12-18
11.03760077320482,53.96197253710287,13.116224583820657,44.22605502357232,2023-11-02
12.149777406816668,72.99675966621416,69.63302413145247,34.319791495643855,2023-08-08
13.970630150009606,-92.06339478963382,59.93396607326068,36.77123806218686,2023-05-03
12.798039234176795,76.18532548029154,2.8594889908635124,24.51329747200065,2023-01-12
12.875450434992308,-34.061385814581996,22.318310803777898,29.567205664052604,2023-05-03
12.83408307817165,80.87034608173204,84.65977641483245,32.876612783085356,2023-08-30
11.769622390477046,-16.99386740876359,70.7303672069761,17.44180135660886,2023-04-30
12.086219574072686,-97.66916270869737,9.216669911467068,15.922244433444382,2023-01-04
13.285631937287565,0.6323302005449989,17.921502903756835,12.304531960878323,2023-11-12
11.402579460964436,19.4095166650593,91.43359511445536,39.448721137984535,2023-08-13
13.11468654258504,19.617416358422403,68.20122296939371,4.9405897423488385,2023-03-01
12.634653507589865,87.03391784113228,86.55830557263606,32.14115950603124,2023-04-14
13.137674806971694,-14.584546083049219,58.04269892612862,9.50623974529725,2023-02-09
11.312363981413036,-3.554168397820547,35.37053184194116,47.60545711116209,2023-11-15
12.805467595138085,99.29372986548381,40.319988976311095,1.5696114710681053,2023-05-29
11.783182236775179,-95.55360916502408,58.41105153357147,44.75912585572097,2023-04-01
13.812292861222597,25.182315169401974,15.410581671147805,4.767221442682351,2023-03-30
11.267236963853952,39.06259505994916,84.9567983450235,29.164847344270395,2023-11-25
11.853666071986554,17.92727720525295,61.310544058534475,44.944592165926885,2023-04-12
12.87993109701802,2.930791351279865,56.08972693647897,6.6708188448592605,2023-03-07
12.322650874546081,-28.161181611432525,42.39965158388229,8.601645758208814,2023-05-18
12.769535718964416,30.665783211638256,34.634955246755304,48.60348699660194,2023-07-01
13.016389228415681,-55.80055358103637,39.656751471252626,44.33646757675795,2023-11-16
12.91091484914932,86.86829463077089,99.2904784769335,9.478689120768113,2023-04-16
13.804582918596612,86.64833097487531,49.69716117383881,6.36291678104649,2023-02-20
12.296508061887433,-0.9129034375121137,50.3356969291722,22.647478789759745,2023-07-29
11.967738960781691,17.266429587490535,25.798704051597543,5.979278666137505,2023-02-22
11.999334993453969,99.91001152765534,47.39301742182603,37.06093028407639,2023-02-18
11.614128663612146,15.803043244173253,85.50443189913827,6.1269051462223665,2023-04-19
13.951790727406419,76.1857914561792,25.879143427898498,34.32591915165714,2023-01-26
13.460097349301599,-68.45049365955876,95.80141962537854,30.01542265253001,2023-06-26
12.868022896363993,-21.6082404501619,61.0222697760573,46.52688008263914,2023-07-01
13.899572301780328,18.24885329716797,95.24609314264664,28.285652543169654,2023-03-30
11.03890753384344,85.16188950973782,36.71393062634007,48.352978372515224,2023-02-13
13.574602883362939,-92.11202691295286,50.649757681314355,46.80503088247614,2023-01-21
11.730322869835215,55.00969052875354,71.66167384738709,36.34211535596318,2023-09-05
13.580153787151918,31.465133130540323,73.78984622641323,43.004107860091054,2023-09-26
13.86752614184772,-21.80235098316456,18.748343289944458,33.20517522920159,2023-09-21
11.965006248333816,49.34864857705267,37.37972489663625,8.18431796130567,2023-09-29
12.811398312898401,12.950329733251834,75.08389873709092,28.572788226599137,2023-07-03
11.370043232124255,-12.062185442894972,21.617757254531732,47.05334504683279,2023-08-21
13.982340391366881,-85.07976087942521,29.80758743344457,6.047549560528825,2023-01-12
12.517960358884345,-23.989136900543457,90.79804659353255,44.991282026426504,2023-09-14
12.023110954625404,-36.04036021568844,13.404578522387,28.382286053121113,2023-05-14
11.04086652702372,44.26668081192966,25.705899127897126,23.572400932831815,2023-03-11
13.908458959421578,90.82618651884954,30.58362642934298,23.96958009311222,2023-01-02
13.859955750668842,49.88053226086768,71.29998644664359,7.389010436529064,2023-10-21
13.46981370225809,-12.917882934963615,59.85679767005957,3.8229708341388555,2023-05-06
13.78364035931034,23.301252295134717,41.52071266336797,26.359144488544278,2023-08-25
11.218102698924794,-78.49233521969512,68.4357226973245,14.360188189326006,2023-04-12
11.27927806321142,-10.155102230073368,33.10033380158001,2.6192476279157217,2023-07-04
12.790368749171908,-14.81299172543767,94.48033469738061,48.80601259802566,2023-08-30
12.505925716809704,37.83551825242594,94.52380802224903,39.562006579832264,2023-12-15
12.409677902023184,95.33520863386772,58.868016063694064,0.9789206155331409,2023-02-23
11.380776407247346,4.587776355326184,64.07043894953003,35.85746805067824,2023-08-03
11.022623365831208,24.314219421700557,30.989479113290862,43.773764024985006,2023-04-16
12.291851299589496,-43.25060280587096,35.81293760676429,34.71455059972711,2023-09-04
11.49023624069392,-28.24231213474353,5.378614935541492,21.8274484991068,2023-09-07
11.763052568042442,56.617150288525494,84.12707121694098,9.668494576502745,2023-05-02
11.332478343110509,-69.3713634332878,24.388313370173098,19.112549166375974,2023-11-09
12.673029961505714,-31.81990213744467,91.43177666418116,42.327685015712454,2023-05-06
13.135244996490648,64.16363956529449,44.043743634240315,8.662327612148873,2023-07-18
11.841967671477146,18.06907182964852,93.37064738659824,15.010907046714305,2023-01-31
13.592478377413997,87.65256690275515,85.22558529385991,40.919746216929,2023-01-03
12.256211554278122,25.521407611680274,59.653782187711926,28.112053802690518,2023-01-22
13.58251679313648,-36.709475978943054,87.13910758400273,5.527573641868189,2023-06-22
11.2731527369396,-83.384002894773,92.29699152369155,29.62649995191177,2023-04-11
13.701083588385995,88.21233597160906,56.15545657154848,42.570971203544396,2023-06-23
11.185693986505465,7.276720127645092,99.06965048693799,29.712880672812748,2023-12-15
11.7812434773283,1.2477580484137434,34.27443824646448,42.53370423732738,2023-10-15
12.182427242711734,-57.67426662242288,27.058518933035025,28.204892273886745,2023-10-07
11.062219288720176,3.179114578464379,16.019904457692814,13.446973659560719,2023-05-16
13.517785527022877,-79.0752472445557,44.092786535285725,41.741700658144424,2023-09-18
12.132582833936064,45.16246883643589,49.920857678834494,37.34402500075912,2023-01-28
11.89249052432964,75.24080309853923,14.105249292574129,3.830671498989041,2023-01-29
13.73936363292549,94.45258098461912,15.287173711435498,27.891166574683908,2023-04-15
12.93344964877194,-39.033657221950534,5.956835756565592,22.835665845471976,2023-11-19
11.796799180749074,-58.56526236740864,2.365165575349637,12.347308064862789,2023-12-14
11.752695537598376,-69.47434588115885,74.27695226912027,25.037223874799093,2023-05-01
12.890787279644393,-81.10407838348534,41.40973170839458,37.87831223696224,2023-11-09
12.565716512975335,61.69729924293841,81.07045333978607,2.1881007312029634,2023-05-02
12.966503803023205,-17.622070369789895,44.07350447444281,21.254319214267664,2023-06-01
12.542509726010703,-63.065263221057144,84.46607736396689,40.44745364472974,2023-10-07
12.148172299840176,0.5446487793827828,69.82905964556026,38.54451591375819,2023-06-27
13.03534577623519,-69.49432534944953,14.035321211830642,39.22859221373279,2023-10-22
12.513185840713366,68.57840062148753,21.837298819058006,43.27757202017792,2023-03-28
13.390463187669024,-83.05130484654191,3.868426996096308,3.306229100514768,2023-06-11
13.98654603561065,-90.31107843774713,51.836350386835825,2.9106387289775606,2023-07-13
12.263730257058782,68.51058551044272,62.2068688507995,42.77579748179443,2023-04-11
13.150539605606163,51.36999993959893,15.747098709707553,32.02356351112249,2023-05-02
12.750248387809414,-5.468969382754452,54.085938040714964,34.13438707861848,2023-08-25
13.806120379758816,41.814830629712816,86.2730066562969,49.26230986342078,2023-07-18
12.00130607981126,-85.82925607557279,88.4103393947815,30.473725744697173,2023-10-22
13.471101528828092,41.8545898540809,21.09788181795531,37.55830279065124,2023-06-14
12.481489190514838,-57.47264036738129,35.37567889002726,27.048849068960823,2023-11-23
12.383636728277047,77.96234381204255,27.79147810439181,15.583913630003982,2023-02-10
12.618937771250922,-63.7499983239016,70.76436923802315,44.91221684868839,2023-04-30
12.752248062671443,72.26254498646827,23.659415014980212,9.861111193363731,2023-06-02
13.338103157530838,58.56261560848196,36.460889417323486,26.140060161637525,2023-09-16
13.558125584914778,-89.89285202132626,61.98969742842231,27.813741998136454,2023-10-25
13.459188781213939,-75.65646026919781,19.434461856034602,41.727377346722314,2023-08-17
11.721488764408877,-53.73134166495341,34.61177458186523,20.601077053883355,2023-10-29
11.029115819328831,21.034281296300207,87.63669396669694,34.159225062762594,2023-06-01
12.446635791309527,-30.435934021238438,14.137296258094656,47.26060192103199,2023-11-19
13.547584315887962,51.06980173191127,33.95290981404984,29.48265644513378,2023-03-27
12.532726985793975,88.00489590934367,66.52323298890853,36.8216094280476,2023-07-13
12.8053180651574,76.93759270157898,59.53076497923634,42.064061992861554,2023-05-30
12.416830461259334,-17.807009174185893,11.769112788081927,37.24668517763677,2023-06-23
11.550752816577104,-91.33902084769736,32.887721961464756,45.96720221105268,2023-12-10
11.889291391002207,-49.51992246717156,8.196503722048998,4.024265834477575,2023-06-07
13.801996678186091,-11.359734854078624,13.886722216960635,21.673199652963014,2023-05-26
13.213907455632512,-25.074469476763767,4.30981059508998,22.844407660069848,2023-11-30
13.947248961245302,-25.337543145345975,89.13786329595084,30.415705032530767,2023-09-02
12.004862966479832,-44.57353636895505,29.532548268712333,30.17497856256217,2023-10-30
12.289946955592242,-6.951771972404686,32.23245967168037,18.046501387317022,2023-12-19
13.458086214463673,61.234896364613576,63.77115056789228,29.511384193415346,2023-10-21
11.782443338334707,-97.36309172036293,13.723598315980245,30.59326966086133,2023-07-16
12.892341341992346,-11.933228345669164,73.6599272137471,41.16704758407666,2023-09-12
13.085482539015997,89.83431397385567,8.749949188224825,39.76973076888562,2023-10-09
13.560113142350469,27.199893719302054,68.05998370321547,15.662421598008386,2023-08-02
11.28293029510313,97.96701234520833,37.76846137217922,31.298524947902372,2023-12-22
13.481573843438184,-20.151265925554355,38.70437458633108,24.133224874479588,2023-11-07
12.946124639658715,-46.32194542643286,96.36739284999561,16.338424877382216,2023-05-14
13.995668904913384,83.82896044948015,98.18847612059253,42.99384793187558,2023-02-26
11.153496559339725,-56.74203782721452,79.69887066946546,44.44906045529524,2023-08-29
13.347694787096515,71.18547903993365,10.983143454046562,5.805849432989113,2023-05-20
13.226973650846782,-50.76863661037736,54.97592616884573,15.85575906035338,2023-08-07
13.377110893449332,49.06291973207777,58.6988447607011,15.281637468051146,2023-03-30
12.04784316408274,68.05932653927962,89.29969003834358,46.413656447057036,2023-02-11
12.393245285432641,74.5453241049695,77.84111466190691,24.768937940061953,2023-08-04
11.834570119890776,87.22232611066195,63.407057555615964,14.930604136676584,2023-03-15
13.054274718772312,40.03239462369737,24.200336674337542,18.660676873377636,2023-03-09
13.232928979188138,-12.93056639803396,26.82325424746167,21.814102791020158,2023-04-22
12.000192306998805,-53.15953771630186,12.679845495748665,0.5981469051349109,2023-12-17
11.584046525258271,-79.10702599074304,94.93329308586945,15.911641807527271,2023-07-02
12.434616234040515,79.94674832841034,74.91180584944648,35.6373842622389,2023-10-11
11.567029421689456,-57.764560563435595,18.090548045663425,22.581678785596594,2023-11-02
12.292433741714348,48.00886970376743,77.8504997720884,35.72081910716227,2023-12-20
12.936157672145724,52.930534767039205,30.419952321616417,3.159579007493779,2023-09-11
12.930245653039641,-23.317452823295824,59.99876683396359,35.09179898517717,2023-05-21
13.919631578322647,29.89140088543519,32.62430095305545,21.75396716466903,2023-08-30
13.325553211940797,-75.7990553663355,91.1175254402804,1.6588368223502181,2023-06-05
13.646386750954068,-22.732766268352606,35.84378197157101,27.638074803669365,2023-05-09
11.681503669553539,-26.89303254351813,96.21217868246086,45.77542818546743,2023-12-09
12.117274112519182,10.78690765017285,9.017213652087108,35.08331969365015,2023-05-30
11.29926755949732,-4.015414721054782,88.5150941923045,25.27592981792695,2023-05-24
12.161398714806959,-74.7595981796689,17.957132706849777,21.088695545134012,2023-05-02
12.2832242860386,-0.3167589474309125,77.08482165562403,12.863194854587013,2023-07-26
13.801356570529403,-97.3313333725728,13.828434972592884,5.939761632480456,2023-02-14
12.715787344334377,-12.43389181172327,72.7854553158816,31.555620039992405,2023-03-25
12.01352516856792,-67.71383085757417,23.84367199486893,34.968538266953246,2023-08-10
12.050523774818476,-71.94800218501757,4.142916654461926,7.311842968847449,2023-02-19
11.094639318820969,-99.69677161135724,15.891120134850068,23.3453532651273,2023-07-30
12.510420989554468,99.59819516600484,81.66210226990152,47.564570286434694,2023-01-20
13.198224307619576,6.5637179367799945,75.94152661289235,33.35473291900917,2023-06-29
11.85473609053391,-1.7446587762775607,57.67545836069098,15.78014717028584,2023-05-09
13.662498376136766,-48.85573129645584,53.52499162051447,27.601485635650718,2023-02-01
13.822827432243344,47.03550170085532,4.738062519428777,20.264118222108152,2023-01-17
12.630071168300802,19.155222815316193,35.32843235351009,39.52211287861832,2023-11-20
13.31952942622815,59.61100923932736,90.31403537608831,1.34315925010432,2023-02-20
13.037271280997794,84.0691692675401,41.16717599785128,34.184570864732315,2023-02-05
12.723170012625454,6.635641642845641,65.66007021142238,22.825922170700284,2023-03-19
13.383349787866107,-71.75337778701822,54.81359327067379,9.183511578372178,2023-08-26
12.425759105704687,37.193323155552235,91.22725450542222,48.13740567524884,2023-12-23
11.856630735327128,97.58582615045032,8.453627839924982,41.613285973734435,2023-09-14
13.53451272544704,-47.07528211695673,44.924197037750346,35.5806280061101,2023-08-29
12.588987855115342,80.43231249228967,19.867550295046144,2.8019364476959687,2023-10-28
11.191773390652584,27.540541712493777,59.06564168419347,31.532322386720875,2023-03-11
11.443036115953587,11.61295468785272,38.85999834022776,26.565991144543915,2023-01-30
12.329004910269147,-87.63727387180616,62.29066055233242,31.90870955313948,2023-03-26
13.082594709821615,-11.302911061843162,7.1330132715105465,2.8617092330143814,2023-04-03
12.572428865103767,-12.55606796548905,1.3794082336172964,24.40625711792263,2023-08-30
11.370301261413902,75.90012507278593,32.05665872494974,17.357554869620788,2023-03-15
11.643239257916578,24.87184410112377,16.430275174143727,43.227452276055814,2023-12-22
13.330986843622746,67.85605382499475,12.769941409377994,34.08833162336508,2023-02-16
11.87091530390645,-20.17314128826861,75.38434120436253,47.628473672429855,2023-11-13
13.564384124746324,58.9918751683106,98.53863562674351,12.786262937216398,2023-04-05
13.040310276391706,-91.82789926026595,32.93190661135748,22.51364243634414,2023-03-06
11.344903845231856,-2.222352587473736,88.88961434123658,11.860011544500543,2023-01-21
11.59549466307785,18.33117637141723,40.74439366896703,49.66239838395279,2023-10-17
13.288342623249179,-96.8379330830033,91.97423134915803,49.857088832913796,2023-01-14
11.384382859332591,-97.13690599222731,1.48503855398886,30.225620274063893,2023-04-21
11.781444378288121,84.38068468171849,62.28193057069157,30.768258945717452,2023-04-16
11.163615538236805,85.45804923308796,57.655606770230975,11.982070331681689,2023-10-04
13.406900820732528,88.33658093074436,72.2956021753968,47.4616824070903,2023-01-18
12.89014279325036,-61.61801689935189,6.960343631901855,13.473502938939847,2023-09-04
13.469631869663505,91.77778125951744,19.356667446280017,49.2391353308764,2023-05-18
12.215728671237905,51.14678821786319,62.12270539873074,20.70278159536273,2023-09-11
11.652746666443292,-10.447609844331822,24.824723592789343,36.31645516856747,2023-10-16
13.249246343609913,-1.5606767195859277,76.77517384073084,25.151722613074938,2023-08-05
13.223687165259705,-35.97750092835187,89.24924795457684,4.757953177068558,2023-03-17
12.353482893372707,77.99745750518588,81.96442789601502,4.904309288775488,2023-05-13
11.741565269277219,30.079886037734582,68.37281986349825,25.699034206347825,2023-05-22
12.388708344271295,58.892133114180524,46.37717147100637,15.779729947235822,2023-12-08
11.48486187252867,-89.70412699377337,81.45488587752932,3.7422181717259417,2023-04-24
11.517930542200267,-76.77406977912199,90.01538999979475,12.621662411077207,2023-10-02
12.910088286333197,25.287784890630974,94.96491866010588,0.15196319259059288,2023-11-16
11.748395946472112,-95.6858531791431,88.43378270166527,35.46064872572648,2023-10-17
13.43076429052364,75.05267495085474,6.316221589460669,38.13268852885719,2023-03-01
12.10313964666733,26.33568267221709,15.678250290511809,37.694080295008106,2023-10-06
13.71945842530204,-93.72789417303078,78.3228933115282,30.355457659399764,2023-04-25
13.125477445403028,53.990186547758526,37.90969770462485,10.41519273764856,2023-06-09
11.276885893836742,23.528145803309528,27.393413759985364,9.864892059687214,2023-05-26
12.86924131806715,91.09909761536775,29.554037455042547,3.784259921743099,2023-01-10
11.334238449289524,-47.707888128932474,0.608201496584182,31.21346515972939,2023-11-14
11.63268654128071,-67.54294569655634,76.09073547804061,22.884511061192935,2023-08-10
13.499226210032592,-6.521416656548311,23.589203305637383,28.925515265455807,2023-09-19
11.931639851831012,-2.2395762715148066,34.050123041567225,10.08269467901965,2023-11-02
13.76561481455123,-90.87002356507907,17.407318069142175,7.7690399343076475,2023-02-05
13.02281503003021,-36.16033300046097,11.21129464319588,26.661084318922974,2023-01-29
12.67900807324073,-45.470388852113516,94.99076411598449,18.313482456588154,2023-01-20
12.886649787478818,21.989693654846306,97.92472270349752,29.065377433593987,2023-03-23
13.143155605707076,52.624172128454006,49.4194621108863,34.097688321008576,2023-07-17
11.099902018477344,-48.86700660549552,3.137429311723261,23.223538499333706,2023-09-25
13.88040915913555,46.738593595422486,4.821000999798231,44.527341175732616,2023-12-16
12.491755625041643,-22.329150651393874,87.16090726496574,26.37996122817813,2023-06-24
11.254320800414419,32.661300532683384,53.77154498843737,37.83943872378322,2023-08-21
12.880076926838715,19.73728970698683,92.87377300403487,28.816302053572183,2023-03-30
13.912797279465114,60.01012878352486,65.66454013662057,45.765079246122106,2023-09-17
11.594584293708134,28.540050599167216,89.94586670973587,0.9559771587249355,2023-09-22
13.165349026880564,-63.054342710327816,38.23133240706503,30.422977451080378,2023-09-28
11.568697183681701,57.786381118358406,9.818108881699372,18.15154231924423,2023-08-25
13.438109269531925,38.02274982791053,23.398986988122406,10.143901686449425,2023-05-12
11.955349816156064,-19.744980990358457,43.97141557209121,41.22406682899097,2023-04-20
11.826282158147166,-98.44187907441248,22.40858637427253,21.991624034276423,2023-08-15
11.435087488380491,16.162209237501315,81.74503049757324,23.236448044688125,2023-11-18
13.318838354631165,10.741475318649861,66.06451885583414,23.693483286549554,2023-05-22
12.227694237561545,46.11045624925788,83.22455806077112,42.4438000915397,2023-01-04
